postcode,Owned outright,Owned with a mortgage,Being purchased under a shared equity scheme,Rented,Being occupied rent-free,Being occupied under a life tenure scheme,Other tenure type,Not stated,Not applicable,Total
"4361, QLD",4,4,0,21,0,0,0,0,3,33
"4362, QLD",0,0,0,3,0,0,0,0,3,11
"4363, QLD",0,0,0,0,0,0,0,0,0,0
"4364, QLD",0,0,0,0,0,0,0,0,0,0
"4365, QLD",0,0,0,0,0,0,0,0,0,0
"4370, QLD",95,24,0,359,0,28,6,60,83,659
"4371, QLD",0,0,0,0,0,0,0,0,0,0
"4372, QLD",0,0,0,0,0,0,0,0,0,0
"4373, QLD",0,0,0,0,0,0,0,0,0,0
"4374, QLD",0,0,0,0,0,0,0,0,0,0
"4376, QLD",0,0,0,0,0,0,0,0,0,0
"4378, QLD",0,0,0,0,0,0,0,0,0,0
"4381, QLD",0,0,0,5,0,0,0,0,0,9
"4382, QLD",0,0,0,0,0,0,0,0,0,0
"4384, QLD",0,0,0,0,0,0,0,0,0,0
"4387, QLD",0,0,0,10,0,0,0,0,0,4
"4388, QLD",0,0,0,0,0,0,0,0,0,0
"4390, QLD",4,0,0,19,0,0,0,0,9,31
"4400, QLD",0,0,0,0,0,0,0,0,0,0
"4401, QLD",0,0,0,0,0,0,0,0,5,0
"4402, QLD",0,0,0,0,0,0,0,0,0,0
"4403, QLD",0,0,0,0,0,0,0,0,0,0
"4404, QLD",0,0,0,0,0,0,0,0,0,0
"4405, QLD",20,5,0,166,0,0,0,26,41,262
"4406, QLD",15,3,0,4,0,0,0,4,5,34
"4407, QLD",0,0,0,0,0,0,0,0,0,0
"4408, QLD",0,0,0,0,0,0,0,0,0,0
"4410, QLD",0,0,0,0,0,0,0,0,0,0
"4411, QLD",0,0,0,0,0,0,0,0,0,0
"4412, QLD",0,0,0,0,0,0,0,0,0,0
"4413, QLD",22,5,0,105,6,0,0,55,96,290
"4415, QLD",0,0,0,70,0,0,0,11,64,137
"4416, QLD",0,0,0,0,0,0,0,0,0,0
"4417, QLD",0,0,0,6,0,0,0,0,5,17
"4418, QLD",0,0,0,0,0,0,0,0,0,0
"4419, QLD",0,0,0,0,0,0,0,0,0,0
"4420, QLD",0,0,0,4,0,0,0,0,0,3
"4421, QLD",0,0,0,0,0,0,0,0,6,11
"4422, QLD",0,0,0,0,0,0,0,0,0,0
"4423, QLD",0,0,0,0,0,0,0,0,0,0
"4424, QLD",0,0,0,0,0,0,0,0,0,0
"4425, QLD",0,0,0,0,0,0,0,0,0,0
"4426, QLD",4,0,0,0,0,0,0,0,0,4
"4427, QLD",0,0,0,0,0,0,0,0,0,0
"4428, QLD",0,0,0,0,0,0,0,0,0,3
"4454, QLD",0,0,0,0,0,0,0,0,0,0
"4455, QLD",5,0,0,93,0,0,0,20,74,192
"4461, QLD",0,0,0,0,0,0,0,0,0,0
"4462, QLD",0,0,0,0,0,0,0,0,0,0
"4465, QLD",0,0,0,5,0,0,0,0,9,16
"4467, QLD",0,0,0,0,0,0,0,0,0,0
"4468, QLD",0,0,0,0,0,0,0,0,0,0
"4470, QLD",0,0,0,37,0,0,0,5,6,52
"4472, QLD",0,0,0,27,0,0,0,6,8,33
"4474, QLD",0,0,0,0,0,0,0,0,0,0
"4475, QLD",0,0,0,0,0,0,0,0,0,0
"4477, QLD",0,0,0,3,0,0,0,0,3,7
"4478, QLD",0,0,0,0,0,0,0,0,0,0
"4479, QLD",0,0,0,0,0,0,0,0,0,0
"4480, QLD",0,0,0,0,0,0,0,0,0,0
"4481, QLD",0,0,0,0,0,0,0,0,0,3
"4482, QLD",0,0,0,0,0,0,0,0,0,0
"4486, QLD",0,0,0,0,0,0,0,0,0,0
"4487, QLD",0,0,0,5,0,0,0,7,0,12
"4488, QLD",0,0,0,0,0,0,0,0,0,0
"4489, QLD",0,0,0,0,0,0,0,0,0,0
"4490, QLD",0,0,0,17,0,0,0,0,5,27
"4491, QLD",0,0,0,0,0,0,0,0,0,0
"4492, QLD",0,0,0,0,0,0,0,0,0,0
"4493, QLD",0,0,0,0,0,0,0,0,0,0
"4494, QLD",0,0,0,0,0,0,0,0,0,0
"4496, QLD",0,0,0,0,0,0,0,0,0,0
"4497, QLD",0,0,0,0,0,0,0,0,0,0
"4498, QLD",0,0,0,0,0,0,0,0,0,0
"4500, QLD",181,128,0,436,5,3,0,41,67,857
"4501, QLD",72,70,0,176,0,7,0,24,39,391
"4502, QLD",4,6,0,58,0,0,0,5,3,80
"4503, QLD",300,93,8,874,0,107,21,135,200,1736
"4504, QLD",11,35,0,67,3,0,0,4,9,134
"4505, QLD",17,19,0,164,0,0,0,24,19,236
"4506, QLD",51,26,0,418,0,0,0,38,55,588
"4507, QLD",331,52,7,232,4,59,26,63,88,862
"4508, QLD",13,20,0,50,0,0,0,22,20,123
"4509, QLD",106,9,0,140,0,84,23,23,41,434
"4510, QLD",235,105,4,1181,6,51,9,179,173,1940
"4511, QLD",121,6,0,43,0,0,0,15,41,237
"4512, QLD",0,0,0,0,0,0,0,0,0,0
"4514, QLD",0,3,0,0,0,0,0,0,0,5
"4515, QLD",0,0,0,20,0,0,0,0,0,21
"4516, QLD",0,0,0,0,0,0,0,0,0,5
"4517, QLD",0,4,0,0,0,0,0,0,0,9
"4518, QLD",0,0,0,0,0,0,0,0,0,0
"4519, QLD",29,14,0,107,0,5,4,21,17,200
"4520, QLD",7,4,0,0,0,18,0,5,3,36
"4521, QLD",0,0,0,0,0,0,0,0,0,0
"4550, QLD",3,0,0,27,0,0,0,3,3,42
"4551, QLD",863,183,4,692,7,131,34,149,253,2319
"4552, QLD",20,4,0,25,0,3,0,7,5,72
"4553, QLD",4,0,0,0,0,15,3,0,0,26
"4554, QLD",0,0,0,0,0,0,0,0,0,0
"4555, QLD",17,5,0,19,0,29,5,7,18,93
"4556, QLD",853,102,24,285,8,511,119,200,221,2326
"4557, QLD",45,42,0,90,0,0,0,28,23,224
"4558, QLD",243,99,0,203,4,27,4,73,67,717
"4559, QLD",7,0,0,18,0,0,0,5,9,45
"4560, QLD",336,46,0,150,0,100,19,39,88,782
"4561, QLD",5,15,0,28,0,0,0,0,7,62
"4562, QLD",3,7,0,3,0,0,0,0,0,14
"4563, QLD",4,0,0,11,0,0,0,8,10,39
"4564, QLD",102,59,5,164,0,35,0,20,41,433
"4565, QLD",217,29,0,91,3,91,11,32,41,532
"4566, QLD",168,24,4,77,0,63,11,35,39,422
"4567, QLD",9,11,0,33,0,0,0,7,46,104
"4568, QLD",0,4,0,0,0,0,0,0,6,7
"4569, QLD",0,0,0,0,0,0,0,0,0,0
"4570, QLD",20,10,0,307,0,0,5,66,65,484
"4571, QLD",0,0,0,0,0,0,0,0,0,0
"4572, QLD",6,0,0,16,0,0,0,0,0,25
"4573, QLD",151,36,0,240,3,19,3,79,104,633
"4574, QLD",0,0,0,0,0,0,0,0,0,0
"4575, QLD",627,147,0,349,7,32,10,91,102,1366
"4580, QLD",25,4,0,73,0,11,0,8,16,139
"4581, QLD",11,3,0,29,0,0,0,3,26,75
"4600, QLD",0,0,0,0,0,0,0,0,0,0
"4601, QLD",0,0,0,0,0,0,0,0,0,0
"4605, QLD",0,0,0,18,0,0,0,8,7,27
"4606, QLD",9,0,0,36,0,0,0,0,6,54
"4608, QLD",0,0,0,0,0,0,0,0,0,0
"4610, QLD",18,15,0,173,0,0,0,27,28,262
"4611, QLD",0,0,0,0,0,0,0,0,0,0
"4612, QLD",0,0,0,0,0,0,0,0,0,0
"4613, QLD",0,0,0,0,0,0,0,0,0,0
"4614, QLD",0,0,0,7,0,0,0,3,0,5
"4615, QLD",0,0,0,47,0,0,0,4,12,63
"4620, QLD",0,0,0,0,0,0,0,0,0,0
"4621, QLD",0,0,0,8,0,0,0,7,0,17
"4625, QLD",0,0,0,10,0,0,0,3,8,21
"4626, QLD",0,0,0,0,0,0,0,5,0,5
"4627, QLD",0,0,0,0,0,0,0,0,0,4
"4630, QLD",0,0,0,0,0,0,0,0,0,0
"4650, QLD",89,15,0,387,0,21,7,87,101,709
"4655, QLD",342,101,3,804,8,93,9,147,178,1677
"4659, QLD",5,0,0,31,0,0,0,3,10,47
"4660, QLD",6,0,0,43,0,5,0,13,43,117
"4662, QLD",0,0,0,0,0,0,0,0,0,0
"4670, QLD",549,102,5,983,5,97,18,208,322,2283
"4671, QLD",0,0,0,5,0,0,0,0,4,4
"4673, QLD",0,0,0,0,0,0,0,0,0,0
"4674, QLD",0,0,0,0,0,0,0,0,0,0
"4676, QLD",0,0,0,0,0,0,0,0,0,0
"4677, QLD",0,0,0,0,0,0,0,0,6,4
"4678, QLD",0,0,0,0,0,0,0,0,0,0
"4680, QLD",28,48,0,341,3,0,0,49,114,587
"4694, QLD",0,0,0,0,0,0,0,0,0,0
"4695, QLD",0,0,0,0,0,0,0,0,0,0
"4697, QLD",0,0,0,0,0,0,0,0,0,0
"4699, QLD",0,0,0,0,0,0,0,0,0,0
"4700, QLD",52,27,0,140,11,22,5,51,55,361
"4701, QLD",109,60,0,843,5,53,0,110,210,1390
"4702, QLD",9,7,0,56,4,3,5,3,22,106
"4703, QLD",67,22,0,200,0,5,6,61,79,436
"4704, QLD",0,0,0,0,0,0,0,0,0,0
"4705, QLD",0,0,0,0,0,0,0,0,0,0
"4706, QLD",0,0,0,0,0,0,0,0,0,0
"4707, QLD",0,0,0,0,0,0,0,0,0,0
"4709, QLD",0,0,0,0,0,0,0,0,0,0
"4710, QLD",16,3,0,45,0,10,3,9,8,88
"4711, QLD",0,0,0,0,0,0,0,0,0,0
"4712, QLD",0,0,0,0,0,0,0,0,0,0
"4713, QLD",0,0,0,32,0,0,0,0,4,35
"4714, QLD",4,5,0,5,0,0,0,4,5,9
"4715, QLD",0,0,0,24,9,0,0,4,12,50
"4716, QLD",0,0,0,0,0,0,0,0,0,0
"4717, QLD",0,0,0,0,0,0,0,0,0,0
"4718, QLD",0,0,0,14,3,0,0,7,21,42
"4719, QLD",0,0,0,3,0,0,0,0,0,7
"4720, QLD",5,33,0,209,5,0,0,30,111,395
"4721, QLD",0,0,0,9,0,0,0,0,9,15
"4722, QLD",0,0,0,0,0,0,0,0,0,0
"4723, QLD",0,0,0,0,0,0,0,0,0,0
"4724, QLD",0,0,0,0,0,0,0,0,0,0
"4725, QLD",0,0,0,0,0,0,0,0,0,0
"4726, QLD",0,0,0,0,0,0,0,0,0,0
"4727, QLD",0,0,0,0,0,0,0,0,0,0
"4728, QLD",0,0,0,0,0,0,0,0,0,0
"4730, QLD",0,0,0,35,3,0,0,10,17,63
"4731, QLD",0,0,0,0,0,0,0,0,0,0
"4732, QLD",0,0,0,0,0,0,0,0,0,0
"4733, QLD",0,0,0,0,0,0,0,0,0,0
"4735, QLD",0,0,0,4,0,0,0,0,0,7
"4736, QLD",0,0,0,0,0,0,0,0,0,0
"4737, QLD",0,5,0,32,0,0,0,7,13,54
"4738, QLD",0,0,0,0,0,0,0,0,0,0
"4739, QLD",0,0,0,0,0,0,0,0,0,0
"4740, QLD",311,250,0,1521,15,18,5,234,479,2832
"4741, QLD",0,9,0,4,0,0,0,0,4,17
"4742, QLD",0,0,0,0,0,0,0,0,0,0
"4743, QLD",0,0,0,6,0,0,0,0,8,19
"4744, QLD",0,4,0,89,4,0,0,20,53,176
"4745, QLD",0,0,0,0,0,0,0,0,12,22
"4746, QLD",0,0,0,39,0,0,0,3,49,89
"4750, QLD",0,3,0,52,0,0,0,11,14,89
"4751, QLD",6,0,0,17,0,0,0,3,14,40
"4753, QLD",0,4,0,0,0,0,0,0,0,4
"4754, QLD",0,0,0,8,0,0,0,4,0,7
"4756, QLD",0,0,0,0,0,0,0,0,0,0
"4757, QLD",0,0,0,0,0,0,0,0,0,0
"4798, QLD",0,0,0,0,0,0,0,0,0,4
"4799, QLD",0,0,0,0,0,0,0,0,3,4
"4800, QLD",3,4,0,66,0,0,0,15,24,123
"4801, QLD",0,0,0,0,0,0,0,0,0,0
"4802, QLD",13,18,0,95,0,0,0,41,36,196
"4803, QLD",0,0,0,3,0,0,0,0,0,5
"4804, QLD",0,0,0,7,0,0,0,3,8,19
"4805, QLD",20,6,0,158,5,0,6,34,30,249
"4806, QLD",0,0,0,10,0,0,0,4,0,8
"4807, QLD",3,3,0,17,0,0,0,0,0,26
"4808, QLD",0,0,0,0,0,0,0,0,0,0
"4809, QLD",0,0,0,0,0,0,0,0,0,0
"4810, QLD",68,66,0,560,0,0,5,130,150,980
"4811, QLD",7,16,0,196,0,0,0,34,49,301
"4812, QLD",164,111,0,835,12,47,10,126,258,1559
"4814, QLD",160,60,0,644,4,51,5,111,150,1187
"4815, QLD",10,9,0,145,0,0,0,61,52,270
"4816, QLD",40,13,0,17,3,0,0,7,15,98
"4817, QLD",95,52,0,380,3,10,0,47,60,652
"4818, QLD",4,16,0,164,0,0,0,24,34,245
"4819, QLD",9,0,0,11,0,0,0,7,16,42
"4820, QLD",0,0,0,10,0,0,0,3,8,17
"4821, QLD",66,33,0,36,11,0,0,11,40,200
"4822, QLD",0,0,0,8,0,0,0,0,0,8
"4823, QLD",4,0,0,9,0,0,0,0,0,18
"4824, QLD",0,0,0,12,0,0,0,4,4,17
"4828, QLD",0,0,0,4,0,0,0,3,4,7
"4829, QLD",0,0,0,5,0,0,0,0,3,5
"4830, QLD",0,0,0,9,0,0,0,0,0,7
"4849, QLD",10,0,0,15,0,0,0,0,26,53
"4850, QLD",3,0,0,34,0,0,0,8,3,54
"4852, QLD",4,11,0,45,0,0,0,13,25,91
"4854, QLD",0,0,0,27,0,0,0,3,8,41
"4855, QLD",0,0,0,0,0,0,0,4,0,7
"4856, QLD",0,0,0,0,0,0,0,0,0,0
"4858, QLD",0,0,0,5,0,0,0,0,0,4
"4859, QLD",0,0,0,0,0,0,0,0,0,0
"4860, QLD",5,0,0,56,0,0,0,13,4,79
"4861, QLD",0,0,0,12,0,0,0,3,0,22
"4865, QLD",0,5,0,66,0,0,0,8,4,88
"4868, QLD",53,60,0,268,0,27,4,65,74,550
"4869, QLD",0,3,0,25,0,0,0,9,18,55
"4870, QLD",223,164,0,1090,12,108,16,269,218,2096
"4871, QLD",3,4,0,58,0,0,0,4,3,73
"4872, QLD",0,0,0,3,0,0,0,0,3,9
"4873, QLD",8,6,0,57,0,0,0,11,9,86
"4874, QLD",5,28,0,153,18,0,0,24,66,287
"4875, QLD",0,0,0,74,6,0,0,7,6,87
"4876, QLD",0,0,0,45,0,0,0,0,11,55
"4877, QLD",26,41,0,115,0,0,0,22,50,246
"4878, QLD",34,65,0,211,3,4,0,54,39,413
"4879, QLD",47,51,0,170,0,0,4,18,48,342
"4880, QLD",11,0,0,76,0,0,0,12,20,120
"4881, QLD",0,0,0,8,0,0,0,0,0,14
"4882, QLD",0,0,0,0,0,0,0,0,0,0
"4883, QLD",32,0,0,116,0,0,3,14,30,199
"4884, QLD",0,0,0,4,0,0,0,0,0,3
"4885, QLD",0,0,0,49,0,0,0,9,11,72
"4886, QLD",0,0,0,0,0,0,0,0,0,0
"4887, QLD",0,0,0,0,0,0,0,0,0,0
"4888, QLD",0,0,0,4,4,0,0,0,0,6
"4890, QLD",0,0,0,0,0,0,0,0,0,0
"4891, QLD",0,0,0,0,0,0,0,0,0,0
"4892, QLD",0,0,0,46,5,0,0,10,12,75
"4895, QLD",0,0,0,18,3,0,0,0,3,26
"5000, SA",142,120,0,388,10,3,0,74,103,838
"5005, SA",0,0,0,0,0,0,0,0,0,0
"5006, SA",106,56,0,193,0,7,0,51,83,503
"5007, SA",102,161,0,420,4,3,4,50,89,843
"5008, SA",116,212,0,674,11,16,5,106,132,1276
"5009, SA",71,82,0,136,0,28,10,34,45,411
"5010, SA",66,89,0,310,7,5,0,53,54,574
"5011, SA",100,166,0,309,3,14,11,47,105,762
"5012, SA",156,248,0,596,7,27,3,98,131,1268
"5013, SA",85,137,0,510,6,3,0,66,83,902
"5014, SA",176,203,0,478,8,31,11,63,105,1077
"5015, SA",61,64,0,246,0,0,0,44,51,463
"5016, SA",50,64,0,111,0,9,0,18,51,316
"5017, SA",56,105,0,294,0,3,0,36,59,556
"5018, SA",82,39,0,51,0,18,11,41,41,285
"5019, SA",181,146,0,513,3,13,3,65,115,1036
"5020, SA",79,30,0,49,0,12,4,15,14,206
"5021, SA",194,48,3,94,3,60,26,28,48,502
"5022, SA",274,185,0,268,7,49,30,56,124,994
"5023, SA",249,288,7,760,11,43,20,88,168,1627
"5024, SA",161,105,0,188,3,21,10,33,66,586
"5025, SA",43,77,0,145,0,0,0,16,50,332
"5031, SA",122,208,0,465,9,6,3,65,109,986
"5032, SA",122,123,6,234,3,49,9,45,105,699
"5033, SA",79,138,0,393,5,3,0,51,109,782
"5034, SA",98,83,0,154,0,3,7,23,49,405
"5035, SA",54,96,0,206,6,5,0,38,46,454
"5037, SA",185,179,0,372,3,109,4,73,98,1024
"5038, SA",297,339,4,576,8,65,21,108,183,1599
"5039, SA",75,107,0,246,8,3,4,33,69,546
"5040, SA",4,3,0,163,0,3,0,16,20,210
"5041, SA",164,169,0,139,4,13,7,13,58,575
"5042, SA",115,192,0,399,3,6,4,63,74,848
"5043, SA",314,361,5,1123,9,81,20,148,247,2312
"5044, SA",403,246,7,367,6,39,10,68,128,1266
"5045, SA",430,264,0,705,22,19,6,111,243,1800
"5046, SA",247,240,4,569,6,23,4,84,120,1291
"5047, SA",163,173,0,411,5,8,0,40,57,853
"5048, SA",424,267,4,564,6,67,12,102,164,1603
"5049, SA",85,57,0,97,8,0,0,17,32,293
"5050, SA",33,17,0,43,0,21,5,10,4,141
"5051, SA",39,41,0,42,4,0,0,23,24,174
"5052, SA",11,15,0,18,0,17,0,3,11,84
"5061, SA",120,95,0,180,6,0,0,22,63,484
"5062, SA",362,185,0,153,6,9,6,34,53,801
"5063, SA",243,217,3,339,15,46,7,55,101,1035
"5064, SA",202,87,0,96,3,56,13,39,66,562
"5065, SA",347,130,0,360,4,90,15,57,142,1153
"5066, SA",172,94,0,135,8,4,3,19,54,486
"5067, SA",157,160,0,388,4,4,3,56,130,893
"5068, SA",322,191,5,494,13,69,11,83,189,1377
"5069, SA",150,114,0,278,6,18,0,34,79,685
"5070, SA",261,208,4,485,8,93,15,58,162,1296
"5072, SA",194,133,3,230,0,69,8,65,150,861
"5073, SA",175,193,0,217,6,17,16,50,64,737
"5074, SA",237,244,0,405,3,91,10,52,74,1127
"5075, SA",120,90,0,157,3,25,3,31,47,478
"5076, SA",136,148,0,104,0,7,4,8,40,447
"5081, SA",119,83,0,204,9,30,3,27,65,535
"5082, SA",93,152,0,350,7,27,0,52,101,783
"5083, SA",109,121,0,358,9,11,5,55,68,723
"5084, SA",93,195,0,704,4,12,0,124,144,1281
"5085, SA",119,280,5,515,0,46,13,97,159,1229
"5086, SA",138,214,0,431,13,37,13,54,84,979
"5087, SA",80,196,0,328,3,17,0,37,68,735
"5088, SA",38,51,0,98,0,0,0,20,22,224
"5089, SA",15,11,0,16,0,0,0,0,7,49
"5090, SA",83,64,0,122,0,250,14,34,63,636
"5091, SA",14,20,0,28,0,0,0,0,5,65
"5092, SA",76,75,0,218,3,61,12,41,54,546
"5093, SA",35,40,0,86,0,15,3,17,9,200
"5094, SA",4,7,0,20,0,0,0,0,4,38
"5095, SA",75,153,0,248,5,7,4,45,63,601
"5096, SA",61,79,0,222,0,0,0,33,39,442
"5097, SA",71,71,0,71,0,0,0,18,19,250
"5098, SA",41,18,0,27,0,34,10,11,10,155
"5106, SA",0,0,0,0,0,0,0,0,0,0
"5107, SA",107,51,0,217,0,58,12,45,64,544
"5108, SA",306,473,4,1240,12,5,4,184,207,2433
"5109, SA",99,120,0,332,5,0,0,47,54,656
"5110, SA",8,7,0,33,0,4,3,8,6,70
"5111, SA",0,0,0,0,0,0,0,0,0,0
"5112, SA",174,266,0,1630,10,17,12,310,244,2662
"5113, SA",175,354,0,1452,10,9,0,313,289,2595
"5114, SA",32,39,0,258,0,5,5,51,52,439
"5115, SA",7,28,0,179,0,0,0,22,34,269
"5116, SA",26,57,0,278,0,0,0,41,52,461
"5117, SA",30,0,4,3,0,21,11,4,5,79
"5118, SA",153,121,0,511,4,65,3,76,118,1052
"5120, SA",0,0,0,0,0,0,0,0,0,0
"5121, SA",0,0,0,0,0,0,0,0,0,0
"5125, SA",116,25,5,152,0,123,14,29,58,531
"5126, SA",6,9,0,34,3,0,0,4,4,69
"5127, SA",45,56,0,114,0,0,0,18,16,243
"5131, SA",0,0,0,0,0,0,0,0,0,0
"5132, SA",0,0,0,0,0,0,0,0,0,0
"5133, SA",0,0,0,0,0,0,0,0,0,0
"5134, SA",0,0,0,0,0,0,0,0,0,0
"5136, SA",0,0,0,0,0,0,0,0,0,5
"5137, SA",0,0,0,0,0,0,0,0,0,0
"5138, SA",0,0,0,0,0,0,0,0,0,0
"5139, SA",0,0,0,0,0,0,0,0,0,0
"5140, SA",0,0,0,0,0,0,0,0,0,0
"5141, SA",0,0,0,0,0,0,0,0,0,4
"5142, SA",6,0,0,0,0,3,4,0,0,14
"5144, SA",0,0,0,0,0,0,0,0,0,0
"5150, SA",0,0,0,0,0,0,0,0,0,0
"5151, SA",0,0,0,0,0,0,0,0,0,0
"5152, SA",16,5,0,15,0,13,3,5,5,67
"5153, SA",0,0,0,3,0,0,0,0,0,7
"5154, SA",0,0,0,0,0,0,0,0,0,0
"5155, SA",6,3,0,0,0,0,0,0,3,17
"5156, SA",0,0,0,0,0,0,0,0,0,3
"5157, SA",0,0,0,0,0,0,0,0,0,0
"5158, SA",75,79,0,122,0,0,0,22,26,322
"5159, SA",211,62,3,92,0,248,47,65,85,812
"5160, SA",0,0,0,0,0,0,0,0,0,0
"5161, SA",84,74,3,120,0,28,11,17,51,384
"5162, SA",258,265,0,792,0,50,9,130,150,1655
"5163, SA",29,48,0,265,5,3,0,48,48,440
"5164, SA",11,13,0,358,0,13,0,108,55,556
"5165, SA",31,28,0,194,0,9,0,33,39,335
"5166, SA",8,8,0,34,0,0,0,6,4,63
"5167, SA",18,9,0,50,0,27,0,16,15,144
"5168, SA",37,25,0,71,0,29,4,16,25,213
"5169, SA",81,0,4,39,0,112,12,25,31,308
"5170, SA",0,0,0,0,0,0,0,0,0,5
"5171, SA",23,7,0,17,0,8,0,5,5,75
"5172, SA",0,0,0,10,0,0,0,0,0,14
"5173, SA",29,56,0,113,0,0,0,13,56,265
"5174, SA",4,9,0,5,0,0,0,0,3,18
"5201, SA",0,0,0,9,0,0,0,0,0,6
"5202, SA",0,0,0,0,0,0,0,0,3,4
"5203, SA",0,0,0,0,0,0,0,0,0,0
"5204, SA",8,3,0,28,0,0,0,3,21,55
"5210, SA",0,0,0,0,0,0,0,0,0,0
"5211, SA",152,21,0,205,6,113,18,54,166,736
"5212, SA",3,0,0,11,0,0,0,4,14,36
"5213, SA",0,0,0,0,0,0,0,0,3,10
"5214, SA",41,13,0,72,0,0,0,8,47,185
"5220, SA",0,0,0,0,0,0,0,0,0,3
"5221, SA",0,0,0,4,0,0,0,0,0,4
"5222, SA",0,0,0,0,0,0,0,0,0,0
"5223, SA",3,0,0,24,0,4,0,3,11,45
"5231, SA",0,0,0,0,0,0,0,0,0,0
"5232, SA",0,0,0,0,0,0,0,0,0,0
"5233, SA",0,0,0,0,0,0,0,0,0,0
"5234, SA",6,0,0,0,0,0,0,0,6,8
"5235, SA",0,4,0,3,0,0,0,3,0,12
"5236, SA",0,0,0,0,0,0,0,0,0,0
"5237, SA",0,0,0,0,0,0,0,0,0,0
"5238, SA",6,5,0,29,0,0,0,7,5,46
"5240, SA",0,0,0,0,0,0,0,0,0,0
"5241, SA",0,0,0,11,0,0,0,0,3,19
"5242, SA",0,0,0,0,0,0,0,0,0,3
"5243, SA",0,0,0,5,0,0,0,0,0,0
"5244, SA",28,9,0,46,0,11,0,10,6,117
"5245, SA",17,6,0,33,0,11,0,14,18,98
"5250, SA",3,0,0,9,0,0,0,0,0,7
"5251, SA",49,35,3,237,3,29,6,23,37,419
"5252, SA",4,7,0,14,0,0,0,6,0,31
"5253, SA",75,55,0,589,0,43,13,106,117,1002
"5254, SA",3,0,0,5,0,0,0,0,4,11
"5255, SA",4,8,0,27,0,0,0,3,10,52
"5256, SA",0,3,0,0,0,0,0,0,0,3
"5259, SA",0,0,0,3,0,0,0,3,7,10
"5260, SA",3,0,0,6,0,20,0,3,7,46
"5261, SA",0,0,0,0,0,0,0,0,0,0
"5262, SA",0,0,0,0,0,0,0,0,0,0
"5263, SA",0,0,0,0,0,0,0,0,0,0
"5264, SA",0,0,0,8,0,4,0,0,0,18
"5265, SA",0,0,0,0,0,0,0,0,0,0
"5266, SA",0,0,0,0,0,0,0,0,0,4
"5267, SA",0,0,0,12,0,3,0,0,0,29
"5268, SA",4,0,0,9,0,0,0,0,0,13
"5269, SA",0,0,0,0,0,0,0,0,0,0
"5270, SA",0,0,0,0,0,0,0,0,0,0
"5271, SA",8,7,0,63,0,3,0,10,7,107
"5272, SA",0,0,0,0,0,0,0,0,7,5
"5273, SA",0,0,0,0,0,0,0,0,0,0
"5275, SA",13,0,0,20,0,0,0,4,13,48
"5276, SA",3,0,0,13,0,0,0,0,25,40
"5277, SA",3,0,0,37,0,0,0,3,9,47
"5278, SA",0,0,0,0,0,0,0,0,0,0
"5279, SA",0,0,0,0,0,0,0,0,0,0
"5280, SA",28,9,0,59,0,0,0,12,18,125
"5290, SA",158,180,0,997,5,0,3,136,307,1784
"5291, SA",0,0,0,7,0,0,0,0,4,16
"5301, SA",0,0,0,0,0,0,0,0,0,0
"5302, SA",0,0,0,6,0,0,0,0,4,7
"5303, SA",0,0,0,0,0,0,0,0,0,0
"5304, SA",0,0,0,0,0,0,0,0,3,3
"5306, SA",0,0,0,0,0,0,0,0,0,0
"5307, SA",0,0,0,0,0,0,0,0,0,0
"5308, SA",0,0,0,0,0,0,0,0,0,0
"5309, SA",0,0,0,0,0,0,0,0,0,0
"5310, SA",0,0,0,0,0,0,0,0,0,0
"5311, SA",0,0,0,0,0,0,0,0,0,0
"5320, SA",0,0,0,0,0,0,0,0,0,0
"5321, SA",0,0,0,0,0,0,0,0,0,0
"5322, SA",0,0,0,0,0,0,0,0,0,0
"5330, SA",19,5,0,65,5,18,8,16,20,150
"5331, SA",0,0,0,0,0,0,0,0,0,0
"5332, SA",0,0,0,0,0,0,0,0,0,0
"5333, SA",40,15,0,48,0,26,12,19,26,185
"5340, SA",0,0,0,0,0,0,0,0,0,0
"5341, SA",24,7,0,89,3,17,0,15,33,186
"5342, SA",0,0,0,3,0,0,0,0,0,3
"5343, SA",12,15,0,173,0,3,0,41,45,279
"5344, SA",0,0,0,0,0,0,0,0,0,0
"5345, SA",31,6,0,48,0,4,0,12,24,115
"5346, SA",0,0,0,0,0,0,0,0,0,0
"5350, SA",0,0,0,0,0,0,0,0,0,0
"5351, SA",0,3,0,12,0,0,4,0,4,22
"5352, SA",28,9,0,53,0,12,0,3,20,129
"5353, SA",6,26,0,59,0,0,0,5,15,112
"5354, SA",0,0,0,0,0,0,0,0,0,0
"5355, SA",57,10,0,116,0,73,5,18,29,304
"5356, SA",0,0,0,0,0,0,0,0,0,0
"5357, SA",0,0,0,0,0,0,0,0,0,0
"5360, SA",0,0,0,0,0,0,0,0,0,3
"5371, SA",0,0,0,0,0,0,0,0,0,0
"5372, SA",3,0,0,6,0,0,0,0,4,16
"5373, SA",3,3,0,35,0,0,0,3,7,56
"5374, SA",0,0,0,0,0,0,0,0,5,8
"5381, SA",0,0,0,0,0,0,0,0,0,0
"5400, SA",0,0,0,0,0,0,0,0,0,0
"5401, SA",0,0,0,0,0,0,0,0,4,10
"5410, SA",0,0,0,0,0,0,0,0,0,0
"5411, SA",0,0,0,0,0,0,0,0,0,0
"5412, SA",6,3,0,10,0,0,0,0,5,26
