postcode,Negative income,Nil income,"$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)",Partial income stated,All incomes not stated,Not applicable,Total
"3966, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3967, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3971, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3975, VIC",0,0,0,0,0,7,5,6,5,17,21,13,11,21,14,5,3,0,0,0,0,0,5,0,38,178
"3976, VIC",0,0,0,0,7,4,7,7,15,8,13,11,6,21,8,5,0,0,0,0,0,0,8,0,7,121
"3977, VIC",0,7,4,9,10,11,18,19,34,45,30,33,37,52,21,12,14,9,8,12,4,0,41,8,77,504
"3978, VIC",0,0,0,0,0,0,4,9,3,7,7,7,3,12,0,4,0,3,0,0,0,0,3,0,39,102
"3979, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3980, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3981, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3984, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3987, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3988, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3990, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3991, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3992, VIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3995, VIC",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,33
"3996, VIC",0,0,0,0,0,4,6,9,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,80,121
"4000, QLD",0,4,3,9,9,21,11,4,14,13,9,13,10,28,16,14,16,6,8,10,4,4,20,11,53,320
"4005, QLD",4,7,6,7,11,12,3,6,7,12,8,10,9,29,13,19,23,10,13,14,9,0,16,3,46,292
"4006, QLD",0,17,3,8,11,9,8,10,12,24,9,18,23,41,20,17,17,10,7,10,4,0,34,3,71,371
"4007, QLD",0,3,0,0,9,13,16,24,15,16,27,26,32,51,28,22,27,7,14,13,7,3,31,7,70,466
"4008, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4009, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4010, QLD",0,0,0,0,0,0,0,0,0,3,3,0,3,11,0,8,0,0,0,0,0,0,0,4,5,43
"4011, QLD",0,3,5,11,5,30,16,20,34,34,46,41,33,73,35,27,25,4,15,6,9,0,28,11,103,614
"4012, QLD",5,3,9,12,32,27,17,34,36,54,42,46,34,92,73,45,41,16,9,11,6,0,47,13,103,829
"4013, QLD",0,0,3,9,18,18,7,12,10,17,21,28,23,45,32,19,7,6,3,4,0,0,19,10,57,369
"4014, QLD",0,0,0,3,11,10,16,5,5,5,8,7,10,23,9,0,0,0,0,0,0,0,10,3,14,148
"4017, QLD",0,0,0,3,4,12,16,17,21,40,36,36,28,37,15,6,6,0,0,3,0,0,20,0,52,347
"4018, QLD",0,12,3,12,30,73,43,60,86,150,121,102,88,135,54,24,23,5,0,0,3,0,64,16,111,1223
"4019, QLD",0,3,7,11,23,41,33,49,41,47,40,19,21,30,6,6,9,0,0,0,0,0,15,17,40,476
"4020, QLD",0,0,4,12,36,57,34,47,40,28,43,23,20,27,12,3,9,0,0,0,0,0,13,20,83,505
"4021, QLD",0,4,4,4,16,35,49,49,38,42,42,27,17,22,7,7,3,0,0,0,0,0,22,9,79,463
"4022, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,14
"4025, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4029, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4030, QLD",0,3,0,9,5,6,4,10,12,17,12,21,22,44,24,14,14,6,3,12,4,0,25,4,38,306
"4031, QLD",3,3,0,6,26,29,24,17,22,39,34,27,29,49,24,29,19,9,4,8,5,0,35,16,69,528
"4032, QLD",0,9,6,18,32,52,34,41,59,61,67,47,45,104,68,39,20,13,3,3,0,0,53,20,101,892
"4034, QLD",3,10,11,14,30,51,63,91,115,146,135,118,101,182,101,54,38,7,13,4,8,0,93,15,182,1586
"4035, QLD",0,0,0,0,9,14,15,14,23,23,30,22,19,35,23,7,3,6,0,0,0,0,18,0,45,298
"4036, QLD",0,0,0,0,0,0,9,16,10,20,13,6,3,9,0,0,0,0,0,0,0,0,4,0,9,114
"4037, QLD",0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17
"4051, QLD",0,6,0,23,30,36,47,30,47,78,77,83,77,161,91,53,58,19,11,15,11,0,88,6,154,1192
"4053, QLD",0,23,0,21,48,79,67,68,71,119,125,110,99,163,91,37,34,11,11,8,5,0,85,17,234,1538
"4054, QLD",0,3,5,7,10,39,22,24,25,32,27,44,12,36,14,5,8,0,3,0,0,0,15,20,44,397
"4055, QLD",0,0,0,0,3,9,4,4,16,5,11,9,7,15,8,0,4,0,0,0,0,0,6,0,3,100
"4059, QLD",0,12,5,7,5,14,7,16,13,20,22,16,23,46,18,18,20,7,13,12,5,0,28,6,44,384
"4060, QLD",0,0,0,0,0,7,0,0,4,5,5,4,3,13,13,4,4,4,4,0,0,0,4,0,14,76
"4061, QLD",0,0,0,9,3,9,11,12,13,28,17,23,19,23,12,6,11,5,3,0,0,0,16,3,46,264
"4064, QLD",0,4,0,3,7,14,10,8,7,21,24,30,24,52,32,26,28,7,8,9,5,0,38,10,54,430
"4065, QLD",0,0,4,6,6,3,4,11,21,21,14,16,13,18,9,9,19,8,5,7,4,0,10,0,20,226
"4066, QLD",0,5,0,8,0,7,6,5,3,0,15,11,11,28,17,3,8,6,10,4,3,0,13,5,26,187
"4067, QLD",0,15,5,12,8,11,14,10,10,14,16,17,9,26,14,10,11,0,3,3,5,0,28,0,41,267
"4068, QLD",0,15,3,15,18,20,36,27,29,54,55,43,38,75,45,20,30,17,20,17,13,0,58,12,105,766
"4069, QLD",0,4,3,0,0,8,10,5,4,25,14,18,14,10,5,8,3,6,5,0,3,0,15,0,26,200
"4070, QLD",0,0,0,0,0,0,0,0,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,30
"4072, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4073, QLD",0,8,0,4,0,7,14,21,10,26,28,19,18,36,12,9,6,0,0,0,4,0,11,0,20,273
"4074, QLD",0,9,3,3,7,23,17,25,31,33,41,28,41,50,20,17,9,6,6,10,4,0,18,5,69,476
"4075, QLD",0,8,6,14,14,45,33,35,43,67,64,46,44,97,52,34,39,12,14,11,4,0,40,17,198,923
"4076, QLD",0,3,0,0,0,7,6,13,25,25,30,27,20,27,12,3,3,0,0,0,0,0,9,0,57,278
"4077, QLD",11,7,5,33,40,69,81,87,112,138,160,108,61,147,51,17,13,0,6,0,0,0,95,24,407,1680
"4078, QLD",0,0,0,10,5,11,17,24,33,29,49,36,48,41,17,4,3,0,0,0,0,0,11,10,79,441
"4101, QLD",0,10,4,4,10,16,7,14,17,18,13,13,14,39,23,21,25,12,9,11,16,0,33,9,71,417
"4102, QLD",0,0,0,0,4,3,4,3,0,0,4,0,6,4,0,4,3,0,0,6,4,0,6,0,10,68
"4103, QLD",0,10,3,18,32,40,28,42,49,73,57,54,54,109,65,41,31,14,9,10,7,0,83,17,132,968
"4104, QLD",0,4,4,10,9,16,12,18,33,33,19,32,27,64,26,35,22,5,10,4,3,0,31,7,75,493
"4105, QLD",0,9,4,19,25,38,26,28,36,62,45,60,51,111,55,33,28,11,4,6,0,0,41,9,102,811
"4106, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,14
"4107, QLD",0,0,0,0,3,4,4,8,15,14,15,10,10,7,5,9,0,0,0,0,0,0,8,3,8,120
"4108, QLD",4,0,0,5,19,16,15,17,8,8,12,7,4,6,7,5,0,4,0,0,0,0,9,3,31,185
"4109, QLD",0,64,13,32,26,55,55,56,80,82,89,72,69,104,57,23,18,4,9,0,0,0,85,14,152,1175
"4110, QLD",0,0,3,8,7,12,12,18,25,35,30,22,21,19,10,8,4,0,0,0,0,0,19,4,23,277
"4111, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4112, QLD",0,3,4,4,0,4,14,15,22,30,26,17,23,37,14,12,3,0,0,0,0,0,25,0,29,296
"4113, QLD",9,81,18,36,34,74,105,100,178,241,206,175,192,291,147,83,49,12,12,12,7,0,139,28,189,2405
"4114, QLD",9,27,18,62,84,175,110,167,158,161,123,60,50,54,31,17,11,0,4,0,0,0,71,50,340,1792
"4115, QLD",0,12,0,8,11,16,16,40,43,59,55,46,31,68,25,15,6,0,3,0,0,0,32,9,63,566
"4116, QLD",5,59,17,24,16,54,50,103,142,188,164,144,120,196,109,36,22,10,5,5,0,0,85,26,175,1767
"4117, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4118, QLD",0,6,0,8,13,28,27,56,65,74,74,44,41,65,27,4,4,0,0,0,0,0,32,19,89,688
"4119, QLD",0,4,0,3,9,26,20,18,27,29,29,16,21,12,10,6,7,3,0,0,0,0,23,3,53,322
"4120, QLD",0,3,3,0,6,12,8,20,8,29,22,30,21,46,25,14,9,7,10,5,0,0,26,3,72,393
"4121, QLD",0,0,5,7,17,24,13,18,18,23,19,32,26,51,29,13,15,0,5,0,3,0,23,3,46,382
"4122, QLD",3,34,12,24,40,58,42,76,104,124,113,111,119,167,98,55,46,16,11,9,6,0,87,12,194,1550
"4123, QLD",0,0,0,0,13,22,22,28,32,47,42,19,26,29,13,4,6,0,0,0,0,0,12,4,45,373
"4124, QLD",0,0,0,0,0,0,6,7,7,5,5,7,11,4,0,0,0,0,0,0,0,0,4,0,16,84
"4125, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4127, QLD",4,14,11,26,33,102,91,104,141,168,136,108,71,92,36,18,12,9,4,0,5,0,75,32,200,1488
"4128, QLD",0,0,0,0,9,11,12,17,25,32,16,10,10,17,10,10,5,0,0,0,0,0,8,4,42,233
"4129, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
"4130, QLD",0,4,0,3,3,10,4,0,9,16,12,8,12,20,9,7,3,0,0,0,0,0,5,0,16,143
"4131, QLD",0,0,0,5,7,8,6,16,18,25,36,21,14,28,11,6,3,0,0,5,5,0,21,0,46,269
"4132, QLD",0,4,4,16,11,29,44,43,72,52,64,37,24,34,6,4,6,0,0,0,0,0,37,8,130,630
"4133, QLD",0,7,0,6,17,38,26,31,46,45,32,14,16,29,7,3,3,0,0,0,0,0,16,13,86,447
"4151, QLD",0,8,0,15,25,38,22,22,28,54,36,34,33,64,36,13,25,15,7,10,6,0,22,10,62,591
"4152, QLD",0,29,8,36,42,101,86,116,146,177,170,210,186,365,179,140,91,39,36,31,13,0,191,35,349,2781
"4153, QLD",0,5,0,0,4,4,10,7,3,8,14,13,14,23,13,5,3,0,0,0,0,0,7,3,16,150
"4154, QLD",0,3,0,0,3,5,7,17,30,37,27,33,27,54,35,16,10,6,0,6,5,0,16,3,43,376
"4155, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4156, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,0,3,0,7,29
"4157, QLD",0,4,8,33,25,67,47,83,76,87,66,63,30,58,12,9,15,0,0,4,0,0,21,22,92,820
"4158, QLD",0,0,3,3,10,17,22,34,44,51,37,26,29,51,19,0,4,0,3,0,0,0,8,12,56,426
"4159, QLD",0,0,0,4,8,3,9,10,12,9,15,16,12,12,6,7,4,3,0,0,0,0,3,6,15,141
"4160, QLD",0,3,3,7,9,24,21,41,40,47,17,27,19,44,11,7,8,5,0,0,4,0,15,10,88,460
"4161, QLD",0,4,0,10,9,17,13,11,0,13,9,3,6,3,0,0,0,0,0,0,0,0,5,4,13,118
"4163, QLD",0,6,6,18,20,53,44,52,48,51,57,41,26,54,24,16,12,4,6,0,0,0,36,10,107,685
"4164, QLD",0,0,0,0,5,3,3,9,5,20,18,14,5,16,5,0,3,0,0,0,0,0,7,0,21,144
"4165, QLD",0,0,0,5,0,5,0,4,5,3,4,7,6,13,0,0,0,0,0,0,0,0,5,0,43,99
"4169, QLD",0,0,4,5,7,8,3,10,7,13,10,21,10,21,15,14,11,3,9,4,4,0,13,3,38,240
"4170, QLD",0,15,5,27,37,53,35,41,60,83,123,108,85,226,144,81,109,39,38,32,20,5,137,15,322,1844
"4171, QLD",0,7,8,9,7,15,13,37,22,38,36,42,29,94,54,37,72,28,39,28,27,3,61,3,121,839
"4172, QLD",0,0,0,6,0,0,3,3,13,16,19,20,23,25,22,7,10,0,5,4,3,0,13,3,38,235
"4173, QLD",0,0,5,4,9,21,15,16,32,46,47,34,35,52,40,15,10,3,0,5,0,0,21,0,78,484
"4174, QLD",0,0,0,0,0,4,0,5,8,13,0,3,4,5,0,0,0,0,0,0,0,0,4,0,12,62
"4178, QLD",3,7,4,28,46,75,49,70,82,90,103,66,69,125,44,34,17,3,11,3,0,0,64,24,119,1144
"4179, QLD",0,8,3,11,16,22,28,32,32,58,34,35,39,59,30,20,16,11,8,3,0,0,44,5,77,599
"4183, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,44
"4184, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
"4205, QLD",0,4,0,0,3,10,4,11,11,5,7,4,4,3,0,0,0,0,0,0,0,0,5,3,63,139
"4207, QLD",9,13,12,33,44,138,143,177,157,197,139,97,69,79,34,9,11,0,4,0,0,0,65,25,231,1680
"4208, QLD",0,0,0,4,0,3,9,11,10,15,10,18,9,14,16,6,0,0,0,0,0,0,6,5,20,147
"4209, QLD",0,21,9,21,25,84,114,167,225,245,225,174,143,185,84,34,22,8,4,3,0,0,117,30,271,2193
"4210, QLD",0,6,0,3,8,13,18,12,25,29,24,16,7,22,6,3,0,0,0,0,0,0,17,4,81,293
"4211, QLD",6,45,22,61,78,214,207,350,349,420,355,262,237,324,140,70,55,24,18,10,7,0,201,66,575,4079
"4212, QLD",0,15,7,11,12,59,44,72,61,88,87,62,60,104,55,33,41,10,12,5,12,0,73,31,264,1213
"4213, QLD",0,7,4,20,19,44,29,49,69,61,82,52,44,61,22,4,9,0,3,0,0,0,33,19,68,690
"4214, QLD",0,8,5,8,14,50,65,101,98,107,102,93,53,111,43,23,13,4,4,4,5,0,70,12,113,1106
"4215, QLD",4,59,29,98,164,287,207,299,292,365,299,240,190,292,128,64,61,18,29,21,6,5,235,93,501,3974
"4216, QLD",0,24,24,43,60,147,114,191,179,249,172,113,133,235,119,57,59,31,22,24,10,0,159,69,372,2604
"4217, QLD",10,28,10,25,29,78,61,90,98,127,121,81,87,136,84,44,63,21,16,18,20,4,106,41,458,1874
"4218, QLD",0,17,8,32,48,143,122,156,163,182,164,110,91,137,69,44,39,14,7,9,9,0,105,49,333,2041
"4220, QLD",0,21,8,22,27,126,67,128,113,129,138,90,76,150,99,58,27,21,13,8,13,0,106,43,258,1751
"4221, QLD",0,7,9,25,22,77,76,113,103,106,106,90,78,110,65,40,20,3,10,13,4,0,104,29,211,1422
"4222, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4223, QLD",0,10,0,4,18,45,30,43,51,56,55,35,27,41,28,5,4,5,3,0,6,0,40,14,109,633
"4224, QLD",0,4,6,10,11,26,27,34,59,52,46,43,27,45,26,7,22,5,3,0,0,0,34,12,103,588
"4225, QLD",0,0,4,12,15,20,5,6,12,10,17,12,14,18,7,3,6,3,0,5,3,0,4,11,53,244
"4226, QLD",12,41,22,46,57,138,139,202,238,277,256,206,161,309,171,79,75,20,13,19,16,0,214,39,406,3142
"4227, QLD",4,30,16,39,41,91,86,154,166,205,191,168,130,249,115,72,39,5,14,8,5,0,149,24,202,2196
"4228, QLD",0,0,0,0,0,0,0,4,5,0,0,0,0,3,7,0,0,0,0,0,6,0,4,0,0,28
"4229, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4230, QLD",0,3,0,11,9,13,12,34,30,36,38,23,18,47,13,7,4,3,0,4,5,0,26,10,44,374
"4270, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4271, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4272, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
"4275, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4280, QLD",0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,20
"4285, QLD",0,0,0,8,12,15,10,14,11,4,7,0,0,3,0,0,0,0,0,0,0,0,0,5,32,115
"4287, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4300, QLD",0,10,6,17,26,38,31,55,58,80,96,64,57,111,38,34,16,4,3,3,4,0,53,9,147,961
"4301, QLD",0,4,0,3,6,12,24,45,52,43,25,36,18,20,7,0,4,0,0,0,0,0,20,3,75,402
"4303, QLD",0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13
"4304, QLD",4,0,8,15,28,39,44,48,53,54,39,43,24,38,8,3,3,0,0,0,0,0,25,21,136,633
"4305, QLD",0,9,3,11,38,56,51,47,54,61,32,20,16,20,4,6,0,3,0,0,0,0,18,17,144,603
"4306, QLD",0,0,0,0,7,0,4,0,0,11,9,6,8,3,3,3,0,0,0,0,0,0,0,0,9,63
"4307, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4309, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4310, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4311, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
"4312, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4313, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4340, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4341, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
"4342, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4343, QLD",0,0,0,0,0,0,7,0,8,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,38
"4344, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4345, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4346, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4347, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4350, QLD",6,19,15,57,89,147,124,120,121,149,102,70,57,93,29,11,23,0,5,3,3,0,56,43,412,1770
"4352, QLD",0,0,0,0,0,0,0,0,0,0,3,5,4,4,0,4,3,0,0,0,0,0,0,0,3,27
"4353, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4354, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"4355, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4356, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"4357, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4358, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4359, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4360, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4361, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4362, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4363, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4364, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4365, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4370, QLD",0,0,0,6,0,7,7,4,5,5,5,3,0,3,0,0,3,0,0,0,0,0,5,0,8,52
"4371, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4372, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4373, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4374, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4376, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4378, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4381, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4382, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4384, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4387, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4388, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4390, QLD",0,0,0,0,6,4,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,12,44
"4400, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4401, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4402, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4403, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4404, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4405, QLD",0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,19
"4406, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4407, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4408, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4410, QLD",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"4411, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4412, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4413, QLD",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,23
"4415, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4416, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4417, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4418, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4419, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4420, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4421, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4422, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4423, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4424, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4425, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4426, QLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
