postcode,Owned outright,Owned with a mortgage,Being purchased under a shared equity scheme,Rented,Being occupied rent-free,Being occupied under a life tenure scheme,Other tenure type,Not stated,Not applicable,Total
"3564, VIC",1935,1852,5,1103,42,19,17,403,675,6054
"3565, VIC",19,14,0,5,0,0,0,4,11,50
"3566, VIC",93,58,0,20,7,0,5,31,50,262
"3567, VIC",128,54,0,45,19,0,5,20,47,313
"3568, VIC",560,323,0,183,32,4,0,88,172,1366
"3570, VIC",111,134,0,11,9,0,0,20,28,312
"3571, VIC",48,33,0,11,4,0,0,11,29,138
"3572, VIC",16,18,0,8,4,0,0,8,14,68
"3573, VIC",55,24,0,14,9,0,0,17,32,159
"3575, VIC",153,68,0,44,14,0,0,37,98,418
"3576, VIC",11,9,0,10,5,0,0,5,4,38
"3579, VIC",950,547,0,401,38,12,15,184,366,2524
"3580, VIC",210,118,0,59,9,0,4,31,68,491
"3581, VIC",33,9,0,10,0,0,0,8,34,94
"3583, VIC",20,27,0,4,4,0,0,7,21,83
"3584, VIC",153,153,0,64,10,0,0,55,48,474
"3585, VIC",1266,1142,0,855,42,13,9,413,360,4106
"3586, VIC",99,108,0,21,9,0,0,33,23,291
"3588, VIC",50,55,0,15,0,0,0,12,20,151
"3589, VIC",52,39,0,11,3,0,0,20,21,149
"3590, VIC",39,55,0,7,5,0,0,8,9,127
"3591, VIC",27,28,0,0,3,0,0,3,4,69
"3594, VIC",85,51,0,18,0,0,0,19,16,202
"3595, VIC",86,74,0,28,6,0,3,49,28,270
"3596, VIC",13,6,0,0,0,0,0,3,3,33
"3597, VIC",83,30,0,18,14,0,3,20,21,181
"3599, VIC",17,4,0,7,11,0,4,3,6,54
"3607, VIC",16,14,0,6,0,0,0,10,10,62
"3608, VIC",440,260,0,152,23,0,8,68,296,1239
"3610, VIC",227,177,0,66,11,0,6,58,83,635
"3612, VIC",340,226,0,86,9,0,0,74,165,900
"3614, VIC",90,155,0,35,3,0,0,14,35,337
"3616, VIC",719,650,5,299,20,4,7,167,189,2066
"3617, VIC",22,18,0,5,0,0,0,3,6,67
"3618, VIC",99,105,0,32,10,0,0,15,26,290
"3620, VIC",1143,967,0,494,33,4,3,242,267,3155
"3621, VIC",271,346,0,113,17,4,5,45,70,870
"3622, VIC",65,72,0,9,13,0,0,18,21,199
"3623, VIC",163,123,0,38,0,0,3,48,34,415
"3624, VIC",89,64,0,41,17,0,0,17,20,247
"3629, VIC",916,1119,0,678,35,9,12,256,321,3328
"3630, VIC",3143,3077,14,2913,52,47,47,979,939,11210
"3631, VIC",1410,1598,4,485,45,27,23,260,368,4223
"3633, VIC",72,87,0,15,5,0,0,8,29,219
"3634, VIC",239,285,0,61,21,0,0,53,63,718
"3635, VIC",76,88,0,30,3,0,0,9,34,234
"3636, VIC",758,622,6,328,27,7,11,125,219,2101
"3637, VIC",79,83,0,19,16,0,3,9,18,231
"3638, VIC",317,248,0,113,21,5,4,48,112,867
"3639, VIC",110,51,0,20,12,0,0,28,71,298
"3640, VIC",116,145,0,50,15,0,4,18,30,380
"3641, VIC",162,176,0,62,21,0,0,35,51,510
"3646, VIC",88,79,0,27,5,0,0,12,34,245
"3647, VIC",0,0,0,0,0,0,0,0,0,0
"3649, VIC",63,50,0,23,8,0,3,19,26,198
"3658, VIC",712,1048,7,304,23,0,12,157,280,2546
"3659, VIC",123,97,0,26,3,0,0,25,68,344
"3660, VIC",1000,821,4,616,48,0,8,341,334,3174
"3662, VIC",0,0,0,220,3,0,0,8,17,258
"3663, VIC",22,18,0,6,10,0,0,6,19,91
"3664, VIC",170,138,0,60,6,0,0,48,53,488
"3665, VIC",69,41,0,9,3,0,0,20,28,181
"3666, VIC",900,526,0,272,47,0,13,159,406,2314
"3669, VIC",272,153,0,63,9,3,8,37,137,689
"3670, VIC",104,87,0,26,0,0,0,20,45,278
"3672, VIC",1635,1150,0,910,25,15,10,329,459,4526
"3673, VIC",308,216,0,50,18,0,6,70,118,786
"3675, VIC",268,307,0,40,16,0,0,50,100,788
"3677, VIC",2406,2119,5,1345,34,13,18,421,636,7001
"3678, VIC",1104,808,0,173,51,4,13,177,275,2609
"3682, VIC",97,87,0,18,5,0,0,20,29,254
"3683, VIC",261,276,0,66,0,0,0,55,59,723
"3685, VIC",431,355,0,159,23,0,3,59,133,1157
"3687, VIC",155,160,0,48,3,0,0,19,38,416
"3688, VIC",150,216,0,45,8,0,6,27,26,480
"3690, VIC",3156,3920,11,3362,48,31,30,719,926,12187
"3694, VIC",0,0,0,0,0,0,0,0,0,0
"3695, VIC",62,69,0,18,3,0,0,8,18,181
"3697, VIC",112,65,4,18,5,0,0,13,53,277
"3698, VIC",172,97,0,55,6,0,7,20,104,454
"3699, VIC",167,107,0,104,0,0,3,23,161,564
"3700, VIC",225,157,0,80,6,4,8,25,73,579
"3701, VIC",216,116,0,44,23,0,0,36,163,606
"3704, VIC",3,4,0,3,0,0,0,0,4,15
"3705, VIC",39,30,0,6,6,0,0,12,31,128
"3708, VIC",15,5,0,3,0,5,0,5,8,34
"3709, VIC",75,32,0,20,0,0,6,8,33,169
"3711, VIC",87,70,0,22,0,0,3,18,110,304
"3712, VIC",70,32,0,31,0,0,0,8,52,197
"3713, VIC",154,95,0,90,7,0,3,75,379,800
"3714, VIC",588,414,0,174,12,0,3,107,346,1657
"3715, VIC",57,39,0,10,0,0,3,19,100,233
"3717, VIC",506,297,5,147,18,6,4,93,297,1368
"3718, VIC",16,6,0,4,0,0,0,3,8,42
"3719, VIC",88,43,0,11,5,0,0,15,62,216
"3720, VIC",114,71,0,20,6,0,0,33,388,629
"3722, VIC",753,565,0,380,33,29,9,137,419,2321
"3723, VIC",534,320,0,107,40,0,11,114,1331,2459
"3725, VIC",87,88,0,24,8,0,0,29,33,273
"3726, VIC",82,51,0,14,0,0,0,20,30,198
"3727, VIC",60,32,0,10,0,0,0,12,22,141
"3728, VIC",116,74,0,30,9,0,0,24,41,296
"3730, VIC",1263,906,0,596,36,4,6,312,821,3947
"3732, VIC",99,92,0,19,8,0,0,21,28,275
"3733, VIC",49,19,0,17,6,0,0,4,11,108
"3735, VIC",122,52,0,32,14,0,0,18,30,272
"3737, VIC",750,488,0,292,31,4,4,129,274,1976
"3738, VIC",27,37,0,16,5,0,0,12,16,108
"3739, VIC",37,21,0,17,3,0,0,14,22,117
"3740, VIC",160,123,0,79,3,5,9,47,98,514
"3741, VIC",499,274,0,214,13,0,13,96,467,1578
"3744, VIC",83,62,0,21,0,0,3,6,89,272
"3746, VIC",66,58,0,13,0,0,0,7,25,173
"3747, VIC",729,512,0,261,20,3,11,124,255,1914
"3749, VIC",284,246,0,91,4,0,3,37,75,752
"3750, VIC",290,1706,4,405,12,0,5,197,184,2804
"3751, VIC",46,17,0,18,4,0,0,10,15,115
"3752, VIC",1350,3647,0,972,19,43,29,261,313,6646
"3753, VIC",133,432,0,85,4,0,0,64,45,763
"3754, VIC",1582,6485,8,2257,41,12,31,526,726,11655
"3755, VIC",42,32,0,16,5,0,0,5,8,102
"3756, VIC",750,2095,9,590,23,3,8,354,267,4102
"3757, VIC",974,1388,4,309,16,0,15,243,239,3190
"3758, VIC",192,403,0,44,3,0,3,45,48,738
"3759, VIC",139,166,0,23,0,0,0,30,17,383
"3760, VIC",48,58,0,12,5,0,0,13,3,138
"3761, VIC",140,209,0,22,4,0,3,38,29,447
"3762, VIC",16,21,0,7,0,0,0,7,8,60
"3763, VIC",164,311,0,43,5,0,11,50,74,659
"3764, VIC",895,1261,0,565,25,5,11,211,228,3200
"3765, VIC",729,1086,4,168,3,0,4,102,137,2238
"3766, VIC",155,258,4,38,3,0,3,21,71,552
"3767, VIC",170,219,4,37,5,0,0,31,56,522
"3770, VIC",362,505,0,107,18,5,5,68,103,1175
"3775, VIC",492,599,0,147,15,6,10,88,109,1464
"3777, VIC",1309,1583,8,541,20,7,15,251,379,4114
"3778, VIC",33,27,0,9,0,0,0,3,23,92
"3779, VIC",86,38,0,27,4,0,0,10,79,248
"3781, VIC",353,908,0,150,15,5,12,141,80,1664
"3782, VIC",945,1359,4,212,17,4,10,138,238,2924
"3783, VIC",224,402,0,79,4,0,3,60,72,851
"3785, VIC",5,11,0,4,0,0,0,4,0,29
"3786, VIC",182,282,0,37,4,0,4,49,29,585
"3787, VIC",136,184,0,29,5,0,0,17,34,401
"3788, VIC",225,305,0,74,9,0,6,37,105,762
"3789, VIC",44,41,0,3,0,0,0,8,20,125
"3791, VIC",193,271,0,40,4,0,0,28,49,582
"3792, VIC",122,175,0,30,5,0,3,18,29,391
"3793, VIC",452,532,0,175,12,3,3,69,97,1341
"3795, VIC",159,156,0,31,8,4,0,18,42,426
"3796, VIC",934,1789,0,254,19,25,20,136,211,3384
"3797, VIC",408,532,4,157,16,11,9,93,128,1355
"3799, VIC",779,948,9,356,20,4,9,213,424,2760
"3800, VIC",0,0,0,0,0,0,0,0,0,0
"3802, VIC",2508,2982,7,1164,29,5,24,448,478,7642
"3803, VIC",887,1166,6,574,17,16,6,177,187,3032
"3804, VIC",838,1169,0,87,10,0,10,139,125,2393
"3805, VIC",3666,8707,22,2900,60,8,42,895,803,17114
"3806, VIC",3703,7142,10,2721,47,9,45,602,787,15061
"3807, VIC",622,1088,0,199,15,4,8,74,130,2133
"3808, VIC",354,465,0,43,0,0,4,51,61,981
"3809, VIC",291,1267,0,489,7,4,6,101,215,2390
"3810, VIC",2740,7044,29,3816,58,102,45,973,962,15765
"3812, VIC",258,339,0,87,16,4,9,52,47,812
"3813, VIC",111,122,0,37,7,0,0,32,12,326
"3814, VIC",269,330,3,79,14,0,4,66,68,833
"3815, VIC",305,454,0,84,8,3,3,66,94,1025
"3816, VIC",289,421,0,157,15,0,7,71,65,1025
"3818, VIC",1683,1861,5,889,50,3,8,365,420,5288
"3820, VIC",1908,2025,4,978,37,3,21,349,511,5829
"3821, VIC",420,416,0,85,20,0,10,77,145,1174
"3822, VIC",129,135,0,30,6,0,0,24,24,352
"3823, VIC",293,275,0,99,6,0,7,44,102,828
"3824, VIC",680,691,4,285,30,3,4,146,176,2018
"3825, VIC",2881,2452,4,1399,49,9,34,589,1031,8455
"3831, VIC",245,254,0,56,10,0,4,61,94,713
"3832, VIC",45,23,0,16,3,0,4,14,34,141
"3833, VIC",75,36,0,7,0,0,0,17,105,235
"3835, VIC",74,63,0,17,3,0,0,10,23,194
"3840, VIC",2292,1859,7,1287,40,7,28,629,733,6883
"3842, VIC",608,534,0,484,8,0,4,190,199,2022
"3844, VIC",3307,4016,6,1889,66,9,17,751,996,11055
"3847, VIC",308,334,0,132,12,0,9,81,69,942
"3850, VIC",1738,1675,0,1309,32,4,8,379,611,5747
"3851, VIC",880,668,0,206,42,3,14,215,2094,4118
"3852, VIC",5,3,0,0,0,0,0,0,0,10
"3854, VIC",198,215,0,42,6,0,3,17,46,538
"3856, VIC",111,202,0,23,5,0,0,22,21,388
"3857, VIC",55,56,0,13,0,0,0,13,6,142
"3858, VIC",457,385,0,191,29,0,7,95,189,1360
"3859, VIC",115,106,0,48,19,4,0,24,53,367
"3860, VIC",1065,958,5,486,37,8,7,199,509,3279
"3862, VIC",470,487,3,139,16,8,5,85,156,1359
"3864, VIC",30,37,0,7,6,0,0,8,9,95
"3865, VIC",77,69,0,11,0,0,0,18,3,180
"3869, VIC",237,231,0,61,9,0,9,43,65,652
"3870, VIC",244,179,0,38,11,4,4,28,87,599
"3871, VIC",460,395,0,119,3,0,0,116,148,1237
"3873, VIC",52,42,0,12,3,0,0,6,13,129
"3874, VIC",130,62,0,28,4,0,0,14,136,376
"3875, VIC",2633,2109,10,1378,74,39,24,648,858,7769
"3878, VIC",213,129,0,70,6,0,0,26,103,544
"3880, VIC",789,340,0,298,13,3,6,102,658,2201
"3882, VIC",191,147,0,28,7,0,0,23,37,432
"3885, VIC",334,253,0,78,17,0,5,58,112,861
"3886, VIC",71,44,0,15,5,0,0,10,28,177
"3887, VIC",47,37,0,31,4,0,0,17,25,161
"3888, VIC",704,307,0,220,30,3,13,140,431,1853
"3889, VIC",40,16,0,5,0,0,0,14,75,154
"3890, VIC",76,17,0,25,5,0,0,13,77,215
"3891, VIC",37,6,0,0,0,0,0,4,48,103
"3892, VIC",246,115,0,62,5,3,5,34,293,769
"3893, VIC",0,4,0,0,0,0,0,0,14,21
"3895, VIC",54,16,0,10,4,0,0,10,32,127
"3896, VIC",82,35,0,21,4,0,0,19,51,225
"3898, VIC",125,81,0,96,13,0,5,108,203,638
"3900, VIC",32,13,0,6,3,0,0,8,56,117
"3902, VIC",63,46,0,8,3,0,0,9,23,156
"3903, VIC",132,90,0,49,5,0,3,34,51,356
"3904, VIC",313,158,0,94,3,0,0,39,344,953
"3909, VIC",1312,776,0,587,27,4,11,279,996,3999
"3910, VIC",1896,3679,4,881,19,5,14,351,340,7198
"3911, VIC",357,554,0,131,6,0,13,83,79,1225
"3912, VIC",1419,2343,3,498,39,3,18,238,230,4797
"3913, VIC",346,558,3,102,8,0,5,43,68,1132
"3915, VIC",1007,1011,6,812,27,21,12,250,249,3400
"3916, VIC",172,94,0,46,7,0,0,39,390,760
"3918, VIC",414,610,0,128,9,5,0,93,90,1359
"3919, VIC",290,480,0,172,5,0,0,59,74,1079
"3920, VIC",0,0,0,80,0,0,0,4,27,109
"3921, VIC",35,10,0,4,0,0,4,3,44,91
"3922, VIC",1127,837,0,630,42,5,19,226,4897,7780
"3923, VIC",135,56,0,28,0,0,0,11,246,479
"3925, VIC",536,428,0,241,11,0,4,82,1381,2686
"3926, VIC",566,394,0,137,21,3,9,104,573,1811
"3927, VIC",309,196,0,89,8,0,3,62,525,1190
"3928, VIC",81,41,0,12,10,0,0,11,110,274
"3929, VIC",205,71,0,51,10,0,5,22,554,921
"3930, VIC",2362,2557,3,399,32,3,13,247,576,6195
"3931, VIC",2542,2614,14,1161,34,97,39,349,892,7734
"3933, VIC",137,142,0,27,3,0,0,32,31,370
"3934, VIC",2108,2587,5,630,39,39,38,264,1413,7122
"3936, VIC",1546,1130,3,711,38,34,24,211,2837,6540
"3937, VIC",273,180,0,55,10,0,0,50,313,879
"3938, VIC",532,315,0,172,7,3,5,63,782,1882
"3939, VIC",2224,1670,6,1153,56,6,28,467,2389,8009
"3940, VIC",581,346,0,429,20,4,10,143,1006,2544
"3941, VIC",1768,1555,10,971,70,10,23,417,6358,11183
"3942, VIC",543,216,0,157,18,0,5,94,2390,3426
"3943, VIC",446,130,0,69,17,4,9,68,2111,2853
"3944, VIC",123,34,0,11,6,0,6,7,1158,1334
"3945, VIC",168,153,0,44,10,0,0,17,78,474
"3946, VIC",34,20,0,5,9,0,0,3,20,97
"3950, VIC",653,621,0,321,18,4,11,133,280,2035
"3951, VIC",177,119,0,31,12,0,4,33,91,476
"3953, VIC",1139,913,0,484,39,3,17,209,371,3177
"3954, VIC",65,62,0,9,4,0,0,9,13,165
"3956, VIC",515,350,0,150,31,0,10,235,1500,2789
"3957, VIC",42,41,0,7,7,0,0,9,30,131
"3958, VIC",44,32,0,16,0,0,0,12,40,141
"3959, VIC",213,136,0,43,11,4,3,36,777,1228
"3960, VIC",510,227,0,157,25,5,0,70,390,1394
"3962, VIC",172,124,0,54,9,0,5,30,123,513
"3964, VIC",32,21,0,4,0,0,0,4,27,86
"3965, VIC",60,20,0,10,0,0,0,7,21,116
"3966, VIC",97,65,0,19,14,0,0,20,57,274
"3967, VIC",27,11,0,10,4,0,0,3,9,67
"3971, VIC",741,420,5,292,45,3,3,132,485,2130
"3975, VIC",498,2688,5,526,9,0,9,253,138,4128
"3976, VIC",1503,3497,10,1693,38,7,25,607,330,7712
"3977, VIC",4695,15060,22,4861,114,32,74,1730,1518,28098
"3978, VIC",384,1946,5,662,18,32,23,176,350,3597
"3979, VIC",48,44,0,5,5,0,0,7,33,138
"3980, VIC",336,612,0,126,11,0,10,93,73,1260
"3981, VIC",468,766,0,259,17,0,8,167,122,1814
"3984, VIC",841,704,4,412,32,9,11,165,887,3069
"3987, VIC",156,273,0,44,12,0,0,35,42,567
"3988, VIC",157,137,0,44,7,0,0,27,53,430
"3990, VIC",22,14,0,3,0,0,0,0,9,53
"3991, VIC",59,51,0,16,6,6,0,16,37,187
"3992, VIC",143,154,0,66,5,0,0,31,78,478
"3995, VIC",1639,1097,0,949,41,9,17,322,1261,5334
"3996, VIC",1048,505,0,386,35,3,13,148,1734,3875
"4000, QLD",161,180,0,348,11,0,5,71,82,859
"4005, QLD",514,470,0,304,8,6,11,150,125,1582
"4006, QLD",116,136,0,204,3,3,4,53,50,576
"4007, QLD",796,727,5,361,10,6,13,118,223,2259
"4008, QLD",32,32,0,36,3,3,0,10,8,129
"4009, QLD",0,0,0,0,0,0,0,0,0,0
"4010, QLD",77,122,0,128,3,3,0,18,73,426
"4011, QLD",1167,1245,3,550,26,6,7,169,302,3477
"4012, QLD",1509,1965,0,1066,30,6,14,190,382,5160
"4013, QLD",320,452,0,235,14,0,3,65,79,1171
"4014, QLD",1140,1718,8,926,26,4,8,236,226,4284
"4017, QLD",3760,5103,8,2319,62,24,33,539,733,12579
"4018, QLD",817,1207,3,677,7,4,4,139,141,3014
"4019, QLD",1891,2121,15,1713,27,13,26,305,466,6576
"4020, QLD",2002,1974,9,1561,45,15,29,355,535,6518
"4021, QLD",1037,1006,5,764,6,0,3,144,167,3135
"4022, QLD",458,535,3,701,7,0,0,116,86,1917
"4025, QLD",31,9,0,15,6,0,0,24,222,307
"4029, QLD",0,0,0,0,0,0,0,0,0,0
"4030, QLD",947,1304,3,874,18,8,6,160,285,3609
"4031, QLD",884,1452,6,784,22,5,10,133,261,3550
"4032, QLD",1178,1050,3,973,19,10,12,183,255,3679
"4034, QLD",4538,4812,16,2825,55,26,57,537,743,13608
"4035, QLD",2780,3495,4,857,33,13,13,211,345,7752
"4036, QLD",617,1001,3,478,4,4,5,76,146,2332
"4037, QLD",621,1436,0,291,5,0,5,75,80,2517
"4051, QLD",2058,2635,6,1491,48,6,33,290,544,7099
"4053, QLD",4434,5422,11,3174,69,14,30,527,892,14577
"4054, QLD",1349,1863,5,1070,15,17,16,164,279,4784
"4055, QLD",2026,3141,9,1039,22,6,12,161,289,6696
"4059, QLD",585,830,0,799,13,6,14,166,214,2625
"4060, QLD",1198,1555,0,581,21,6,9,144,296,3808
"4061, QLD",2146,2320,3,745,30,3,14,151,255,5669
"4064, QLD",739,840,0,808,20,5,3,146,259,2816
"4065, QLD",951,1167,4,517,15,3,4,120,213,2991
"4066, QLD",806,854,0,662,14,0,4,134,226,2690
"4067, QLD",496,275,5,388,19,3,5,71,94,1357
"4068, QLD",1754,1409,6,962,36,5,9,174,386,4740
"4069, QLD",4409,4574,5,1306,72,10,37,346,725,11478
"4070, QLD",1003,1895,0,597,34,0,11,138,185,3860
"4072, QLD",0,0,0,0,0,0,0,0,0,0
"4073, QLD",919,1301,0,411,7,0,9,61,132,2843
"4074, QLD",2694,3416,4,1310,40,4,20,188,476,8162
"4075, QLD",2222,2679,7,1314,50,9,20,202,433,6933
"4076, QLD",430,414,4,479,21,3,9,157,94,1604
"4077, QLD",1805,2405,15,2928,62,11,35,695,378,8330
"4078, QLD",1652,3623,7,2350,29,3,16,404,376,8456
"4101, QLD",808,650,0,727,19,9,9,180,237,2629
"4102, QLD",350,349,0,451,25,0,8,85,123,1391
"4103, QLD",800,992,0,731,18,0,8,168,231,2947
"4104, QLD",470,457,0,257,3,0,6,69,99,1362
"4105, QLD",1045,1322,0,679,23,6,10,159,259,3495
"4106, QLD",116,159,0,187,3,0,0,44,64,574
"4107, QLD",568,864,3,491,14,0,3,133,131,2207
"4108, QLD",488,473,5,617,14,3,9,133,124,1862
"4109, QLD",4230,2880,24,2426,120,13,36,550,699,10967
"4110, QLD",704,1197,16,1125,17,0,6,279,251,3605
"4111, QLD",90,91,0,38,4,0,0,15,9,246
"4112, QLD",709,911,4,347,17,0,4,80,122,2195
"4113, QLD",2440,2390,7,1489,45,21,20,288,367,7072
"4114, QLD",1499,1781,23,2799,42,11,18,682,624,7484
"4115, QLD",1496,2758,3,1003,21,23,11,178,240,5738
"4116, QLD",1876,2910,7,1105,40,6,21,268,288,6525
"4117, QLD",52,186,0,128,5,0,0,33,21,425
"4118, QLD",1991,4185,24,2385,47,8,22,528,397,9578
"4119, QLD",433,860,7,356,18,0,3,84,102,1861
"4120, QLD",403,604,0,473,7,0,0,81,130,1700
"4121, QLD",2425,3248,7,1633,37,8,27,364,448,8205
"4122, QLD",4316,4480,9,2722,73,38,47,568,740,12986
"4123, QLD",1659,2725,12,1055,31,4,9,239,357,6090
"4124, QLD",1169,3147,4,1135,27,8,20,304,304,6115
"4125, QLD",992,872,3,278,14,6,11,168,143,2491
"4127, QLD",2042,3062,7,1797,35,6,20,428,474,7877
"4128, QLD",1294,2616,0,755,20,3,9,274,222,5204
"4129, QLD",417,971,0,518,7,0,9,98,143,2160
"4130, QLD",746,1389,4,264,15,0,4,115,150,2700
"4131, QLD",483,865,10,1108,14,4,3,289,136,2905
"4132, QLD",977,2506,17,2733,24,8,21,712,384,7387
"4133, QLD",1243,1863,5,1575,27,16,26,424,362,5521
"4151, QLD",973,1246,3,620,13,6,8,159,238,3265
"4152, QLD",4662,4747,8,2384,67,10,25,550,784,13228
"4153, QLD",491,620,0,163,6,0,7,42,72,1404
"4154, QLD",692,1692,0,475,5,0,13,102,171,3154
"4155, QLD",195,173,0,24,7,0,0,22,49,470
"4156, QLD",345,451,0,70,12,0,6,25,43,952
"4157, QLD",1800,2649,5,904,29,9,16,182,288,5870
"4158, QLD",278,377,0,209,0,0,0,33,59,965
"4159, QLD",1466,1925,5,740,21,9,15,158,254,4588
"4160, QLD",1980,2449,4,944,18,0,9,163,333,5895
"4161, QLD",1477,2650,10,1022,22,4,10,228,307,5726
"4163, QLD",1578,1271,6,762,18,0,5,171,341,4149
"4164, QLD",1255,2185,4,814,18,38,19,173,269,4767
"4165, QLD",3263,5309,13,2380,53,20,29,554,675,12302
"4169, QLD",370,515,0,547,18,0,4,131,174,1761
"4170, QLD",1544,2502,3,1403,40,0,16,322,456,6297
"4171, QLD",1038,1409,0,690,13,0,11,189,317,3670
"4172, QLD",298,530,3,358,5,3,0,74,93,1373
"4173, QLD",837,1084,9,508,11,3,7,107,143,2712
"4174, QLD",176,394,0,157,6,0,3,38,44,824
"4178, QLD",2267,2906,3,1715,30,3,30,361,498,7809
"4179, QLD",1926,2451,6,1099,28,5,17,207,414,6160
"4183, QLD",332,157,0,248,14,0,5,71,659,1488
"4184, QLD",1339,784,6,947,30,7,15,288,1091,4499
"4205, QLD",721,556,6,433,7,0,7,132,123,1989
"4207, QLD",4080,6303,21,4799,96,20,56,1172,1236,17798
"4208, QLD",1175,2700,3,1639,32,3,13,374,316,6257
"4209, QLD",1195,4613,7,5514,32,5,27,868,625,12893
"4210, QLD",985,2908,6,1020,21,0,11,317,251,5527
"4211, QLD",3676,7655,20,3023,81,18,57,911,841,16277
"4212, QLD",2402,3272,8,1330,35,36,23,593,759,8455
"4213, QLD",2372,4305,10,1242,46,6,38,518,392,8938
"4214, QLD",2991,4251,15,2549,57,6,36,670,476,11048
"4215, QLD",1571,1709,7,1639,42,13,20,467,463,5929
"4216, QLD",3215,2391,5,1331,57,12,23,532,838,8401
"4217, QLD",1777,1755,3,770,35,5,27,322,596,5288
"4218, QLD",2219,2184,5,1072,46,9,22,401,787,6735
"4220, QLD",2444,2591,8,1070,45,13,36,371,434,7015
"4221, QLD",2251,2634,5,1022,45,4,18,356,438,6765
"4222, QLD",0,0,0,0,0,0,0,0,0,0
"4223, QLD",1338,1511,0,517,29,4,8,193,304,3912
"4224, QLD",424,564,0,180,9,0,0,94,101,1370
"4225, QLD",247,165,0,125,4,0,3,55,80,683
"4226, QLD",2552,2854,0,1466,48,7,23,352,430,7738
"4227, QLD",946,1898,3,984,9,4,4,205,195,4256
"4228, QLD",537,750,0,134,15,3,3,98,79,1625
"4229, QLD",0,0,0,0,0,0,0,0,0,0
"4230, QLD",15,4,0,3,0,0,0,0,0,18
"4270, QLD",283,740,0,137,11,3,5,151,43,1369
"4271, QLD",373,461,0,205,8,0,0,89,141,1283
"4272, QLD",720,606,0,238,9,0,10,185,166,1938
"4275, QLD",324,516,0,199,29,0,10,90,76,1236
"4280, QLD",1078,2878,5,771,31,0,28,315,273,5377
"4285, QLD",1777,2621,6,1445,69,7,24,564,472,6996
"4287, QLD",108,70,0,42,18,0,0,24,61,329
"4300, QLD",2436,6925,14,5892,53,8,33,1031,990,17388
"4301, QLD",1211,2704,18,3484,23,13,19,549,507,8527
"4303, QLD",245,297,7,550,13,0,0,180,96,1390
"4304, QLD",1576,1789,4,1841,35,3,13,428,443,6132
"4305, QLD",5226,6809,15,6734,92,14,55,1371,1577,21900
"4306, QLD",3566,5452,10,1859,100,4,35,753,836,12616
"4307, QLD",178,199,0,99,19,0,3,42,36,579
"4309, QLD",474,371,0,150,25,0,6,108,118,1252
"4310, QLD",924,671,4,350,41,6,9,143,213,2367
"4311, QLD",1072,1310,6,886,54,8,18,403,297,4042
"4312, QLD",454,313,0,196,19,4,5,92,215,1298
"4313, QLD",382,261,0,169,26,3,10,73,122,1044
"4340, QLD",630,607,4,458,37,6,8,179,138,2066
"4341, QLD",1454,2070,3,1066,39,9,19,438,335,5431
"4342, QLD",297,306,6,186,14,0,9,130,33,979
"4343, QLD",1133,973,4,848,51,3,17,333,258,3619
"4344, QLD",270,348,0,158,13,0,4,88,71,958
"4345, QLD",0,0,0,17,0,0,0,5,0,20
"4346, QLD",99,131,0,57,8,0,0,22,26,346
"4347, QLD",177,153,0,55,3,0,0,46,43,482
"4350, QLD",10519,10949,23,8693,165,36,80,2000,2941,35403
"4352, QLD",3073,4318,5,1180,119,5,41,523,643,9905
"4353, QLD",52,40,0,11,0,0,0,5,19,122
"4354, QLD",164,167,0,75,7,0,6,28,40,480
"4355, QLD",477,268,0,199,26,4,7,50,101,1129
"4356, QLD",636,550,0,357,43,0,8,147,149,1888
"4357, QLD",367,238,3,191,31,0,3,155,91,1088
"4358, QLD",236,333,0,114,15,0,5,65,53,826
"4359, QLD",145,182,0,64,8,0,0,30,44,478
"4360, QLD",93,84,0,37,5,0,0,10,27,253
"4361, QLD",419,279,0,180,26,5,0,85,113,1111
"4362, QLD",402,286,0,128,31,4,0,74,124,1051
"4363, QLD",73,80,0,37,4,0,0,30,10,228
"4364, QLD",27,10,0,22,8,0,0,0,7,75
"4365, QLD",89,57,0,21,7,0,0,23,56,260
"4370, QLD",2364,1952,5,1601,82,13,23,422,762,7233
"4371, QLD",136,93,0,32,7,0,0,26,39,327
"4372, QLD",34,18,0,7,0,0,0,0,3,63
"4373, QLD",170,89,0,77,5,0,3,30,43,418
"4374, QLD",71,51,0,13,4,0,3,14,30,182
"4376, QLD",44,39,0,30,0,0,3,12,22,150
"4378, QLD",81,57,0,31,8,0,0,10,24,216
"4381, QLD",84,75,0,42,4,0,0,17,45,266
"4382, QLD",74,38,0,39,10,0,0,17,52,231
"4384, QLD",13,4,0,4,0,0,0,4,5,28
"4387, QLD",192,112,0,107,22,3,0,59,85,579
"4388, QLD",69,23,0,36,10,0,0,10,30,178
"4390, QLD",659,683,0,563,81,0,17,279,208,2497
"4400, QLD",196,333,0,104,10,0,0,28,57,731
"4401, QLD",635,574,0,538,25,4,12,149,185,2126
"4402, QLD",66,32,0,21,5,0,0,3,52,175
"4403, QLD",106,73,0,60,18,0,0,29,55,332
"4404, QLD",70,47,0,29,20,0,3,13,20,206
"4405, QLD",1367,1573,0,1439,87,0,29,405,683,5581
"4406, QLD",184,99,0,79,66,3,11,57,135,628
"4407, QLD",72,41,3,45,14,0,0,28,41,248
"4408, QLD",101,75,0,38,10,0,0,17,33,271
"4410, QLD",194,105,0,88,16,0,5,39,82,528
