Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Previous Years (2001-2018) - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
2833,125,524.945,1,3.240,0,0.000,0,0.000,0,0.000,0,0.000,2,8.250,0,0.000,0,0.000,0,0.000,0,0.000,1,3.300,0,0.000,1,3.000,0,0.000,0,0.000,0,0.000,2,9.000,1,11.020,0,0.000,0,0.000,133,562.755
2834,459,"1,507.420",0,0.000,0,0.000,0,0.000,4,20.040,0,0.000,7,53.970,4,31.975,0,0.000,6,24.420,0,0.000,1,3.420,2,13.020,2,12.615,0,0.000,0,0.000,1,6.510,2,26.400,0,0.000,1,6.600,0,0.000,489,"1,706.390"
2835,674,"2,590.055",3,15.300,4,20.010,5,75.290,12,71.550,2,15.600,9,56.050,10,152.140,6,48.520,4,24.600,11,64.625,1,10.710,5,79.500,5,38.460,1,6.555,9,58.830,6,45.315,3,19.690,5,161.680,6,45.990,0,0.000,781,"3,600.470"
2836,133,619.420,0,0.000,3,18.300,0,0.000,1,5.500,2,27.500,0,0.000,0,0.000,1,74.970,0,0.000,3,26.830,0,0.000,0,0.000,0,0.000,1,3.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,144,776.120
2838,10,109.410,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,10,109.410
2839,150,733.305,0,0.000,1,6.000,2,11.000,0,0.000,0,0.000,0,0.000,3,16.500,1,6.600,0,0.000,0,0.000,0,0.000,1,34.800,0,0.000,0,0.000,26,166.505,0,0.000,0,0.000,2,19.800,2,13.200,0,0.000,188,"1,007.710"
2840,462,"2,594.404",3,22.450,4,35.370,1,5.700,4,42.000,1,11.000,1,4.800,9,66.120,8,85.680,9,64.810,3,13.830,2,14.640,0,0.000,0,0.000,3,50.490,3,19.940,7,85.080,0,0.000,4,13.200,85,231.165,0,0.000,609,"3,360.679"
2842,115,434.570,1,11.000,1,5.500,1,6.600,2,7.950,0,0.000,1,6.615,1,3.000,3,32.620,2,8.550,1,5.225,3,14.865,1,12.600,2,11.400,0,0.000,0,0.000,1,5.040,0,0.000,0,0.000,0,0.000,1,19.800,136,585.335
2843,155,796.580,1,10.800,0,0.000,5,126.050,2,13.200,0,0.000,2,17.600,2,17.210,1,6.000,2,9.645,2,16.800,0,0.000,2,13.215,1,6.615,1,6.615,1,6.600,3,25.080,7,19.800,4,32.400,1,10.560,0,0.000,192,"1,134.770"
2844,187,767.535,1,4.950,3,24.570,2,12.600,0,0.000,1,13.200,3,24.200,8,53.165,1,39.680,1,5.700,12,101.180,5,44.895,4,25.355,9,68.370,8,60.625,3,18.510,1,5.670,5,26.115,4,24.780,2,9.600,0,0.000,260,"1,330.700"
2845,133,513.400,2,13.200,0,0.000,8,48.675,1,10.800,3,41.510,0,0.000,3,18.920,2,13.200,1,6.600,6,37.840,5,20.010,3,19.530,3,20.130,1,6.600,6,38.830,0,0.000,2,19.800,5,33.990,1,6.600,1,5.610,186,875.245
2846,55,161.580,0,0.000,1,6.405,0,0.000,0,0.000,1,6.200,0,0.000,1,3.050,0,0.000,0,0.000,1,4.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,14.520,0,0.000,0,0.000,61,196.635
2847,258,"1,049.065",0,0.000,0,0.000,3,26.400,0,0.000,2,13.435,3,15.850,5,30.150,2,11.450,5,33.345,6,38.130,6,99.480,5,33.000,3,17.160,2,13.215,2,16.500,3,20.475,2,13.200,3,19.250,3,19.860,2,12.315,315,"1,482.280"
2848,124,568.659,0,0.000,0,0.000,1,3.300,4,45.035,1,3.960,1,6.600,1,5.400,2,12.600,2,15.450,2,13.110,7,34.970,1,6.000,0,0.000,2,12.900,2,12.915,6,29.175,3,19.800,3,12.600,2,10.800,2,23.410,166,836.684
2849,214,884.524,0,0.000,3,19.820,2,12.100,1,6.600,1,6.820,3,17.010,4,25.650,5,39.915,4,14.395,7,44.760,6,38.955,5,35.840,3,17.315,4,29.715,5,42.585,3,22.415,2,13.200,1,9.900,2,38.940,2,13.260,277,"1,333.719"
2850,"1,700","8,290.555",24,166.635,53,431.435,30,171.580,12,92.330,33,259.700,24,205.055,28,189.045,24,155.750,26,178.950,27,235.575,51,429.880,37,281.690,19,163.970,34,251.435,16,239.260,29,209.380,21,177.170,33,454.970,27,176.170,14,118.875,"2,262","12,879.410"
2852,344,"1,623.029",4,24.205,5,146.770,5,27.420,4,18.420,2,11.780,1,6.600,3,21.880,7,79.075,1,5.580,3,22.150,10,81.750,5,38.580,8,79.560,12,68.160,6,42.130,5,26.490,10,76.590,8,51.025,4,33.255,4,33.670,451,"2,518.119"
2864,117,562.004,1,50.370,0,0.000,0,0.000,1,6.555,0,0.000,0,0.000,0,0.000,0,0.000,2,10.830,0,0.000,0,0.000,0,0.000,0,0.000,2,17.490,0,0.000,0,0.000,1,13.200,2,105.040,0,0.000,0,0.000,126,765.489
2865,176,767.930,1,3.300,0,0.000,1,4.800,1,6.000,3,23.865,4,33.690,0,0.000,1,5.040,0,0.000,1,3.840,1,6.615,1,6.600,1,15.120,0,0.000,1,5.040,2,11.660,5,39.240,2,13.200,0,0.000,1,6.600,202,952.540
2866,310,"1,572.447",0,0.000,1,6.100,5,49.730,0,0.000,2,12.560,5,39.900,8,49.140,2,11.985,2,12.250,5,36.025,8,46.875,6,75.880,1,4.290,8,67.940,3,26.400,2,12.900,3,27.105,2,18.480,2,10.755,1,3.780,376,"2,084.542"
2867,87,452.751,2,18.240,1,5.200,3,9.000,0,0.000,1,6.615,0,0.000,2,13.315,3,16.800,1,6.600,1,6.600,2,15.840,0,0.000,0,0.000,1,6.600,1,5.280,0,0.000,1,5.800,0,0.000,1,13.200,0,0.000,107,581.841
2868,80,368.768,0,0.000,0,0.000,1,6.100,0,0.000,0,0.000,1,6.600,2,26.775,6,29.410,1,4.400,0,0.000,2,12.870,2,7.245,0,0.000,0,0.000,0,0.000,2,12.900,1,5.040,1,6.600,0,0.000,0,0.000,99,486.708
2869,211,973.015,1,41.856,2,13.200,4,16.750,2,9.600,2,11.000,2,12.300,2,13.200,3,24.300,4,57.200,1,6.000,2,9.750,0,0.000,1,7.560,3,19.800,2,16.665,0,0.000,7,31.680,1,8.250,2,22.700,0,0.000,252,"1,294.826"
2870,"1,248","6,760.273",8,58.350,9,59.550,10,65.895,20,136.155,21,164.430,4,42.200,30,219.410,18,110.730,15,94.485,10,77.260,18,119.840,28,171.105,13,99.250,16,117.935,173,578.700,46,129.180,22,175.920,30,241.675,11,84.660,10,72.390,"1,760","9,579.393"
2871,743,"4,219.853",3,12.595,4,25.925,6,42.745,13,90.860,13,150.215,17,143.590,12,83.350,8,91.290,12,100.415,14,84.935,15,147.465,19,111.005,5,36.540,11,74.130,19,116.045,120,376.550,8,52.950,53,291.820,10,65.715,8,75.360,"1,113","6,393.353"
2873,123,584.230,0,0.000,1,6.050,0,0.000,4,19.500,3,10.260,3,29.300,1,13.200,1,18.000,3,11.340,0,0.000,1,4.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,22.400,1,2.800,1,6.600,144,727.880
2874,83,349.330,0,0.000,0,0.000,0,0.000,2,10.450,1,6.050,0,0.000,0,0.000,0,0.000,0,0.000,1,6.270,1,6.600,0,0.000,0,0.000,0,0.000,2,12.375,0,0.000,0,0.000,0,0.000,1,3.300,0,0.000,91,394.375
2875,124,581.699,0,0.000,0,0.000,0,0.000,3,23.510,1,6.600,2,11.400,1,12.000,1,6.480,3,12.870,1,3.150,2,16.830,2,15.840,0,0.000,0,0.000,2,13.200,0,0.000,3,23.100,1,6.600,2,12.540,0,0.000,148,745.819
2876,47,226.740,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,7.260,0,0.000,1,6.600,1,6.600,0,0.000,1,6.600,0,0.000,1,3.300,0,0.000,0,0.000,2,13.200,0,0.000,55,270.300
2877,551,"3,023.118",1,99.840,7,44.615,9,84.785,0,0.000,4,25.875,5,25.000,14,67.935,6,27.395,1,4.675,6,32.175,2,13.200,4,25.000,0,0.000,4,32.510,8,57.000,1,6.600,7,73.605,4,27.390,14,158.810,3,32.340,651,"3,861.868"
2878,44,230.910,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,44,230.910
2879,151,684.345,2,22.360,1,3.420,0,0.000,12,88.655,2,36.060,1,10.450,0,0.000,1,6.050,2,9.875,3,23.890,2,33.330,0,0.000,0,0.000,0,0.000,0,0.000,3,8.000,9,25.800,7,27.860,0,0.000,0,0.000,196,980.095
2880,"3,703","12,073.008",13,48.260,47,303.200,45,315.280,66,501.435,51,416.075,53,373.990,19,133.895,35,335.215,53,387.350,35,240.365,63,495.005,35,384.380,71,627.890,66,544.655,34,330.000,24,175.935,42,354.325,39,292.540,40,286.280,12,75.255,"4,546","18,694.338"
2898,41,155.893,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,41,155.893
2899,544,"1,650.515",0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.685,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,545,"1,654.200"
2900,88,504.705,0,0.000,2,10.300,2,9.840,1,5.225,1,6.600,2,9.750,2,11.400,2,130.800,1,7.875,1,6.615,0,0.000,1,6.600,2,18.700,2,13.250,3,22.440,0,0.000,1,6.650,3,14.750,2,112.180,0,0.000,116,897.680
2901,1,3.500,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.500
2902,"1,122","3,976.445",15,99.500,11,65.810,10,86.290,15,99.505,15,101.215,19,140.980,12,78.025,17,151.540,17,115.390,15,116.340,21,124.690,21,180.125,14,117.585,16,117.835,9,76.765,9,75.950,16,121.645,25,189.685,17,123.140,6,42.750,"1,422","6,201.210"
2903,629,"2,356.898",5,32.125,8,54.715,9,57.345,4,27.805,5,28.530,4,29.690,9,64.455,7,42.495,11,71.295,12,78.710,17,118.350,5,51.770,6,43.200,6,54.365,5,32.910,6,49.490,10,86.850,10,101.230,8,123.555,6,43.000,782,"3,548.783"
2904,"1,055","3,387.022",8,72.995,8,52.940,4,29.240,10,66.350,8,58.085,3,18.900,11,81.490,9,58.415,13,79.485,16,106.595,14,110.055,13,104.370,10,76.115,14,105.510,10,84.610,7,54.530,14,96.710,12,90.075,17,130.100,4,22.360,"1,260","4,885.952"
2905,"1,800","6,769.311",14,88.885,20,120.875,20,128.870,28,172.175,20,128.715,16,200.315,28,183.675,23,160.045,26,169.155,36,229.800,51,336.445,37,271.195,29,204.670,25,185.370,31,258.900,17,135.435,23,173.320,33,247.285,49,356.445,16,109.470,"2,342","10,630.356"
2906,"1,005","3,719.253",9,53.190,15,90.350,14,89.025,9,53.805,8,72.965,12,62.800,26,182.605,18,132.815,19,117.880,26,157.980,24,145.860,26,194.135,12,86.195,23,160.745,18,124.425,16,114.610,13,96.480,17,134.855,14,105.450,9,65.240,"1,333","5,960.663"
2911,210,"1,688.437",7,167.355,7,97.300,1,4.500,3,21.850,2,13.220,1,10.710,10,63.035,8,93.150,8,47.490,6,94.580,3,19.815,9,99.930,0,0.000,8,147.160,8,62.495,6,66.855,4,29.300,3,19.850,5,44.150,3,30.360,312,"2,821.542"
2912,208,"1,073.342",3,27.210,4,20.895,4,26.080,2,12.460,2,9.545,3,18.015,2,27.435,2,12.120,5,27.715,1,15.120,1,6.270,5,68.470,3,78.750,5,38.610,5,38.275,3,25.400,4,30.330,4,40.860,4,28.035,2,12.540,272,"1,637.477"
2913,"1,836","6,644.595",19,136.960,20,117.495,33,293.440,24,154.875,24,121.875,15,107.495,25,168.690,22,156.065,24,166.890,28,283.730,40,282.450,37,342.305,25,184.070,32,240.705,32,232.590,19,171.540,39,288.380,30,229.900,58,402.580,31,218.150,"2,413","10,944.780"
2914,"1,376","5,586.361",19,123.380,30,213.445,24,142.190,28,199.350,20,158.060,25,165.110,32,300.350,25,182.020,26,191.035,31,238.305,25,182.210,46,338.095,24,176.770,24,174.030,42,288.665,34,302.345,28,195.965,37,266.635,57,472.020,23,186.070,"1,976","10,082.411"
3000,45,797.901,1,35.340,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,60.900,0,0.000,0,0.000,0,0.000,0,0.000,1,5.225,0,0.000,0,0.000,1,4.950,1,69.420,1,69.520,1,30.030,0,0.000,0,0.000,54,"1,073.286"
3002,48,292.534,1,22.200,0,0.000,1,6.380,0,0.000,0,0.000,0,0.000,1,10.000,1,5.865,1,12.000,2,11.360,1,5.400,1,5.610,0,0.000,0,0.000,0,0.000,1,4.550,1,18.525,2,22.280,0,0.000,1,39.600,62,456.304
3003,69,836.445,1,6.325,0,0.000,1,3.700,1,6.270,2,10.890,0,0.000,1,3.720,1,4.950,0,0.000,0,0.000,1,5.310,1,6.000,1,9.570,0,0.000,1,3.480,1,99.200,3,64.390,0,0.000,0,0.000,0,0.000,84,"1,060.250"
3004,13,255.400,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,23.760,0,0.000,1,56.000,1,9.450,0,0.000,0,0.000,0,0.000,16,344.610
3006,16,176.665,0,0.000,1,64.380,0,0.000,1,56.160,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,44.850,0,0.000,1,34.000,0,0.000,1,30.400,1,28.350,0,0.000,0,0.000,1,91.455,0,0.000,0,0.000,23,526.260
3008,84,787.765,0,0.000,0,0.000,0,0.000,1,90.830,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,8.100,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.525,0,0.000,87,893.220
3011,598,"2,598.264",4,17.110,9,57.005,11,58.390,10,39.480,4,15.680,12,89.850,4,16.610,4,48.850,6,67.530,13,130.395,11,56.730,6,187.250,4,19.615,4,21.570,15,147.260,12,151.360,6,45.335,10,156.355,3,14.160,1,12.580,747,"3,951.379"
3012,915,"4,168.426",12,62.430,22,183.170,24,141.510,17,99.466,6,33.705,8,83.640,8,72.245,11,65.185,8,40.365,16,141.190,11,153.960,14,77.640,5,24.525,17,202.870,13,162.240,12,62.775,14,86.500,10,62.500,6,43.560,1,5.920,"1,150","5,973.822"
3013,668,"2,379.652",5,130.395,13,68.310,19,96.660,14,72.395,6,34.195,2,3.050,7,64.895,2,11.640,7,30.500,4,26.325,3,16.765,7,49.215,1,9.425,5,30.555,9,55.765,6,27.555,10,62.395,7,75.550,7,36.720,0,0.000,802,"3,281.962"
3015,770,"2,629.426",13,60.920,9,45.190,11,46.290,13,78.270,10,54.580,3,15.310,2,11.865,7,47.530,4,22.305,8,42.480,12,160.455,4,24.090,6,33.340,8,65.015,14,69.935,5,33.595,9,58.875,9,54.255,12,112.430,0,0.000,929,"3,666.156"
3016,692,"2,681.648",5,26.030,21,90.680,16,74.520,13,93.420,8,33.015,10,21.520,6,50.095,7,45.850,9,150.680,13,85.190,11,107.825,6,47.900,3,14.730,7,55.770,5,25.900,5,34.645,7,56.960,7,130.060,7,40.320,1,6.660,859,"3,873.418"
3018,908,"3,602.584",9,42.515,3,13.660,10,74.345,5,40.370,10,64.385,7,40.975,4,30.345,12,68.030,13,70.180,6,34.820,8,224.710,6,36.545,6,55.650,8,45.320,8,43.200,8,49.505,10,143.440,7,47.285,4,29.270,0,0.000,"1,052","4,757.134"
3019,344,"1,675.020",4,23.310,6,34.800,7,129.935,13,48.525,4,19.745,4,20.740,3,33.090,3,64.080,3,16.395,1,6.600,2,18.825,3,16.500,2,11.440,2,11.010,4,14.600,2,14.850,0,0.000,2,13.200,5,32.670,0,0.000,414,"2,205.335"
3020,"2,285","9,204.186",32,278.660,41,311.180,25,213.630,28,232.530,24,137.286,9,60.725,12,157.865,8,70.475,17,207.305,19,164.280,18,168.110,27,301.920,28,241.800,25,150.725,30,228.455,16,177.875,17,105.635,22,276.165,25,333.855,1,15.000,"2,709","13,037.662"
3021,"2,633","8,553.573",35,192.000,44,249.675,34,279.250,31,170.705,22,124.970,10,58.950,11,60.440,11,65.420,23,234.335,31,241.555,37,223.985,42,270.885,34,205.710,38,233.220,42,244.065,33,190.945,24,135.970,41,260.475,41,243.500,5,33.030,"3,222","12,272.658"
3022,163,574.029,1,2.200,1,6.510,0,0.000,1,5.100,1,6.600,3,24.000,1,9.920,0,0.000,0,0.000,2,9.690,1,83.220,2,12.270,3,16.995,0,0.000,2,16.665,1,6.600,0,0.000,1,4.950,2,11.880,0,0.000,185,790.629
3023,"4,335","14,787.688",40,242.040,59,377.055,50,422.975,51,386.225,29,171.385,28,308.220,23,177.935,33,375.120,31,200.705,61,379.540,67,433.125,65,403.475,34,208.360,69,577.150,53,362.330,44,268.345,44,264.500,95,863.690,79,592.380,12,115.570,"5,302","21,917.813"
3024,"1,962","6,766.520",32,183.315,48,268.455,47,284.070,37,232.531,25,152.860,12,73.740,21,120.875,44,281.865,59,375.390,89,623.815,87,556.225,79,516.335,66,414.595,77,485.815,47,478.685,34,215.695,53,343.060,73,467.320,59,389.775,11,68.585,"2,962","13,299.526"
3025,464,"2,263.195",2,4.295,3,100.335,9,189.960,6,31.230,5,110.970,5,61.365,4,67.220,5,52.020,3,15.520,6,53.250,5,122.505,6,126.650,7,60.870,9,117.880,7,35.200,7,42.740,4,114.630,3,63.585,7,41.635,0,0.000,567,"3,675.055"
3026,105,"2,836.640",11,67.410,8,49.810,11,281.110,4,25.705,8,83.825,7,200.685,7,175.230,6,50.025,12,189.120,10,144.270,12,427.955,13,125.330,14,132.555,13,292.210,11,156.560,9,233.445,6,61.395,8,243.915,9,193.065,2,105.600,286,"6,075.860"
3027,523,"1,828.160",13,81.965,17,105.740,11,72.370,14,86.440,6,33.010,7,38.190,3,19.815,6,39.075,9,57.280,16,103.170,14,121.220,16,104.060,11,66.130,20,115.025,13,78.900,6,33.220,11,72.330,11,70.765,12,75.370,1,6.660,740,"3,208.895"
3028,"1,774","5,680.508",23,132.275,22,117.440,22,126.235,14,108.890,11,68.820,5,48.025,10,84.995,11,64.165,13,156.750,21,220.360,17,98.580,16,177.290,9,50.535,18,103.060,32,205.150,12,67.240,15,92.425,18,112.040,16,100.620,1,3.330,"2,080","7,818.733"
3029,"8,217","31,599.747",157,958.005,210,"1,320.080",218,"1,578.135",171,"1,070.562",106,777.085,53,577.820,67,637.855,148,"1,103.055",195,"1,521.810",311,"2,119.605",370,"2,463.790",294,"2,172.710",269,"1,797.885",258,"1,789.860",191,"1,449.000",139,968.215,175,"1,699.655",190,"1,557.205",218,"1,443.755",27,161.770,"11,984","58,767.604"
3030,"6,918","26,984.809",109,653.105,147,852.520,120,832.140,119,761.800,81,526.600,58,563.720,57,485.380,81,503.885,126,783.590,160,"1,246.940",201,"1,395.985",194,"1,429.845",179,"1,192.520",185,"1,197.420",143,970.030,110,815.830,129,905.380,150,"1,083.505",161,"1,155.365",17,112.240,"9,445","44,452.609"
3031,488,"1,722.848",5,22.405,9,54.530,8,37.410,8,48.000,3,40.690,4,22.540,5,24.830,2,7.210,2,8.310,8,64.315,7,43.130,5,51.250,1,6.660,4,18.100,7,34.020,7,46.300,6,32.310,1,4.200,4,42.420,0,0.000,584,"2,331.478"
3032,993,"3,675.939",10,52.665,19,118.865,16,86.955,10,47.752,11,54.065,6,37.400,14,87.190,9,146.610,10,70.190,6,32.885,11,70.215,10,64.320,7,41.825,15,83.045,16,98.480,14,93.400,12,89.790,15,89.905,9,60.360,0,0.000,"1,213","5,101.856"
3033,703,"2,493.448",14,81.885,2,10.760,10,73.945,5,30.364,6,38.400,3,18.900,4,24.780,4,30.870,3,22.125,7,48.445,4,22.350,8,57.685,4,25.740,12,80.790,6,40.850,7,45.085,4,22.530,14,125.415,12,174.390,3,14.850,835,"3,483.607"
3034,502,"1,779.137",4,32.680,4,37.990,11,71.340,3,17.610,5,30.315,3,19.350,4,26.635,1,6.615,3,17.280,6,41.185,9,46.845,4,22.775,4,15.460,3,20.560,8,48.395,1,5.940,1,7.920,4,23.560,8,57.990,0,0.000,588,"2,329.582"
3036,356,"1,437.610",2,13.800,2,8.250,5,27.845,2,10.370,3,38.000,2,7.500,3,20.535,4,24.225,3,17.300,4,23.940,3,18.440,5,38.730,2,19.680,4,25.090,2,11.220,1,6.615,2,16.215,6,46.410,3,23.560,1,9.990,415,"1,845.325"
3037,"3,135","10,805.227",39,217.660,54,531.865,54,327.440,31,188.455,19,119.600,7,48.260,14,82.980,20,141.240,24,147.110,35,207.230,43,262.915,46,295.270,43,269.915,43,293.650,34,217.675,32,195.935,42,264.595,40,271.480,57,488.480,4,33.390,"3,816","15,410.372"
3038,"1,690","6,185.298",20,123.500,24,143.660,27,159.565,22,137.760,14,79.505,6,41.910,4,22.455,12,73.590,14,85.620,25,149.110,21,127.885,18,222.885,18,106.965,26,171.725,20,190.600,13,102.535,12,132.975,13,88.455,13,85.615,4,27.120,"2,016","8,458.733"
3039,490,"1,848.383",6,69.810,2,11.990,6,122.345,6,31.600,4,17.855,5,43.045,1,6.300,1,7.800,1,6.600,6,35.620,5,23.900,2,10.350,4,21.230,6,35.480,3,19.550,6,34.275,7,45.330,6,35.645,4,28.350,2,14.670,573,"2,470.128"
3040,906,"3,547.195",8,47.750,13,75.160,20,113.730,13,90.380,8,54.255,4,27.990,8,130.725,4,26.030,5,41.365,8,60.150,6,45.220,4,29.320,7,41.780,9,61.365,12,76.085,13,105.540,6,34.335,7,50.050,4,25.670,1,6.270,"1,066","4,690.365"
3041,493,"1,791.182",6,41.670,8,41.185,7,49.465,7,54.200,3,16.500,1,8.195,5,120.785,10,200.460,4,31.885,7,41.585,9,60.910,5,55.050,8,45.050,5,31.725,5,28.630,5,32.150,9,52.345,3,14.520,3,17.070,0,0.000,603,"2,734.562"
3042,717,"3,458.522",8,40.325,6,36.025,13,124.435,0,0.000,5,120.090,5,51.800,0,0.000,7,118.865,6,54.760,7,39.305,10,173.500,7,43.110,8,65.720,3,18.170,10,50.770,7,49.165,9,83.785,7,39.845,8,46.235,0,0.000,843,"4,614.427"
3043,"1,029","5,416.945",6,30.325,15,112.705,14,155.695,8,45.950,6,67.085,5,58.585,8,99.555,4,87.015,4,74.310,12,118.250,9,118.510,11,112.605,7,44.880,8,58.815,13,104.550,7,55.375,7,126.120,14,232.620,10,68.540,1,6.600,"1,198","7,195.035"
3044,986,"3,405.466",5,31.620,11,69.195,12,64.035,9,45.670,11,69.755,5,32.900,6,32.520,15,82.665,6,28.435,11,112.905,15,96.575,7,36.775,13,72.865,24,181.880,12,96.440,16,88.470,15,97.975,13,84.925,10,62.105,2,11.470,"1,204","4,804.646"
3045,4,94.630,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,99.360,0,0.000,0,0.000,0,0.000,0,0.000,5,193.990
3046,"1,224","4,061.915",8,37.530,14,80.005,21,115.440,18,97.170,16,71.260,5,26.405,7,43.255,6,34.125,12,78.850,17,94.455,14,82.300,18,191.100,13,84.480,11,57.805,20,194.770,17,97.160,12,154.495,11,74.985,13,66.640,2,15.480,"1,479","5,759.625"
3047,773,"3,345.860",14,110.740,11,82.930,13,79.040,11,68.880,11,118.820,7,126.540,4,17.210,3,102.210,11,62.930,15,211.480,18,100.465,10,62.430,15,96.080,9,47.600,21,144.160,12,73.035,12,95.685,16,208.995,10,64.935,3,19.140,999,"5,239.165"
3048,864,"3,137.184",7,40.125,13,100.480,12,156.795,5,36.275,7,40.250,4,24.255,1,6.615,4,21.870,10,162.815,9,93.465,16,89.735,14,90.005,21,130.215,20,192.315,15,95.090,9,57.435,16,101.235,25,141.985,21,139.185,3,18.120,"1,096","4,875.449"
3049,486,"1,733.386",5,28.600,11,55.795,9,53.245,12,73.333,7,46.100,2,13.110,3,16.650,3,15.000,6,41.565,6,36.015,3,27.075,7,40.970,10,62.640,9,114.180,4,48.210,4,81.450,1,6.600,4,25.700,8,50.155,5,56.550,605,"2,626.329"
3051,144,738.918,3,11.335,6,120.270,3,29.250,1,4.500,0,0.000,2,5.890,1,6.380,1,5.580,3,12.495,0,0.000,4,15.920,4,59.535,1,6.300,0,0.000,2,9.915,2,8.310,0,0.000,2,49.060,0,0.000,0,0.000,179,"1,083.658"
3052,74,505.254,1,3.025,0,0.000,3,14.935,0,0.000,0,0.000,0,0.000,1,7.500,2,24.780,3,18.050,0,0.000,5,47.280,1,98.800,1,75.330,0,0.000,2,30.770,0,0.000,2,84.630,0,0.000,1,3.960,0,0.000,96,914.314
3053,90,684.625,1,2.880,1,6.160,1,5.270,2,32.170,2,5.890,0,0.000,2,19.800,3,54.020,3,51.980,0,0.000,0,0.000,1,3.600,1,3.250,5,46.998,1,32.830,0,0.000,2,32.800,0,0.000,3,11.520,0,0.000,118,993.793
3054,214,661.688,4,15.570,7,29.000,2,7.900,3,12.470,4,19.010,0,0.000,3,18.445,3,17.760,3,10.620,7,25.675,2,7.520,4,23.520,3,9.790,4,11.240,6,27.965,3,110.190,0,0.000,6,28.980,4,14.580,0,0.000,282,"1,051.923"
3055,492,"1,584.676",4,21.940,4,45.550,8,43.019,4,17.190,6,28.345,4,31.070,3,17.215,1,3.790,2,8.505,6,31.925,4,24.630,6,82.595,2,8.525,5,28.810,6,27.790,6,57.820,5,28.110,3,16.950,4,22.540,1,6.500,576,"2,137.495"
