postcode,installations,households,installRate,income,ownership,solar
2868,99,300.2169491525424,0.3297615283862517,$982,0.7198275862068966,17.0
2869,252,717.957783641161,0.3509955679036846,$807,0.7300970873786408,17.0
2870,1760,4802.977813765182,0.36643933581285676,"$1,154",0.7184190131748902,16.5
2871,1113,3895.0298268974702,0.28574877458295206,"$1,065",0.7359098228663447,17.8
2873,144,278.808174386921,0.5164841393787882,$770,0.7626262626262627,17.8
2874,91,228.10746268656717,0.3989347780569514,"$1,009",0.8258064516129032,17.8
2875,148,499.98277886497067,0.29601019526308536,$975,0.7815384615384615,17.8
2876,55,187.15286624203821,0.29387741210904267,$991,0.84,17.8
2877,651,1713.9093636833936,0.3798333878058313,"$1,016",0.6826394344069128,17.8
2878,44,179.4135593220339,0.24524344852343793,"$1,325",0.6565656565656566,18.2
2879,196,426.81,0.4592207305358356,$803,0.6059113300492611,17.5
2880,4546,9398.005140287,0.4837196758397573,$971,0.7635311143270622,17.5
2898,41,200.2062893081761,0.2047887713302003,"$1,397",0.6176470588235294,16.1
2899,545,1049.0,0.5195424213536701,"$1,012",0.7058011049723757,16.1
2900,116,566.0690978886756,0.2049219793708167,"$1,688",0.5991902834008097,16.1
2902,1422,5931.98830564784,0.23971726286886225,"$1,916",0.7816334355828221,16.1
2903,782,3671.0249438202245,0.21301952777967714,"$1,985",0.7741538461538462,16.1
2904,1260,4955.013628899836,0.25428789794868,"$2,260",0.8280369619112012,16.1
2905,2342,10788.029287979245,0.2170924769929588,"$2,040",0.7585282902195197,16.1
2906,1333,6423.991376655375,0.207503391870059,"$2,103",0.7882065596650384,16.1
2911,312,1482.7878787878788,0.2104144527098831,"$2,486",0.6893712574850299,16.1
2912,272,1801.8458781362008,0.15095630725162368,"$2,065",0.5198511166253101,16.1
2913,2413,12499.268176476871,0.19305130235873894,"$2,149",0.7301047354757855,16.1
2914,1976,7837.4983226340855,0.2521212660796961,"$2,388",0.7075311438278595,16.1
3000,54,74.91428571428571,0.7208237986270023,$955,0.5,14.1
3002,62,701.0011428571429,0.0884449342654424,"$2,285",0.7018181818181818,14.1
3003,84,731.1094867807154,0.11489387228426767,"$1,766",0.4741532976827095,14.1
3004,16,30.30909090909091,0.5278944211157769,"$2,006",0.38095238095238093,14.1
3006,23,241.38282208588956,0.0952843280281812,"$1,852",0.4,14.1
3008,87,150.34285714285716,0.5786773090079818,"$1,858",0.6190476190476191,14.1
3011,747,5759.034788911034,0.12970923555425315,"$1,441",0.5880252100840336,14.1
3012,1150,8943.126855810338,0.12859037096771656,"$1,483",0.633241215949467,14.1
3013,802,5673.061666983102,0.14136987169866222,"$2,047",0.7077486272117145,14.1
3015,929,6724.050735410407,0.13816076596621604,"$2,071",0.7175807278318811,14.1
3016,859,5497.059409810436,0.15626536589125609,"$2,008",0.7865144789685056,14.1
3018,1052,5404.137990887394,0.19466564358162416,"$1,440",0.7326191517271535,14.1
3019,414,3223.2842724978973,0.12844042442436174,"$1,051",0.49779573842762675,14.1
3020,2709,15216.095388010297,0.17803516151289303,"$1,128",0.6955980712396951,14.1
3021,3222,18187.058029132513,0.17715894427998827,"$1,050",0.7095492443981241,14.0
3022,185,1218.1038961038962,0.15187538648527624,"$1,156",0.6716566866267465,14.1
3023,5302,20251.085822078847,0.26181312185342026,"$1,586",0.7734458509142054,14.1
3024,2962,8235.212915129152,0.35967497507665197,"$1,505",0.7197786998616874,14.1
3025,567,4604.083897288217,0.12315153516945256,"$1,240",0.7161027728313406,14.1
3026,286,inf,0.0,$630,0.5454545454545454,14.1
3027,740,2244.717497886729,0.32966286434558784,"$2,220",0.68,14.1
3028,2080,10917.06189677292,0.19052745323490813,"$1,387",0.7135345462193711,14.1
3029,11984,29451.208423215205,0.4069102981374949,"$1,578",0.7335714560049161,14.1
3030,9445,35235.23483975183,0.2680555427814065,"$1,676",0.6952153423222935,14.1
3031,584,4978.005990690143,0.11731605005944058,"$1,626",0.5792668690170442,14.1
3032,1213,8159.081220467126,0.148668700215556,"$1,720",0.7247887323943661,14.1
3033,835,5569.075628930817,0.14993511592161804,"$1,484",0.8183493753839852,14.0
3034,588,4528.093757710338,0.1298559684191094,"$1,318",0.8097424126498343,14.1
3036,415,2282.0374311926607,0.18185503634929803,"$1,743",0.8820195775373518,14.0
3037,3816,16043.117070382279,0.2378590135108371,"$1,684",0.8172855045101741,14.0
3038,2016,9374.018421914221,0.21506251740310992,"$1,654",0.8598917618761275,14.0
3039,573,4430.006554392353,0.129345181088247,"$1,861",0.7661122661122661,14.1
3040,1066,7927.043073650625,0.1344763728537528,"$1,825",0.7632503660322109,14.1
3041,603,4128.07434471803,0.14607295064139358,"$1,905",0.8312048861743476,14.0
3042,843,6636.150035790981,0.12703148594492567,"$1,461",0.7646641857168173,14.0
3043,1198,7295.091945590708,0.16422000009528243,"$1,291",0.7452950558213716,14.0
3044,1204,10635.134739617666,0.11320966113526493,"$1,607",0.7074942225156817,14.1
3045,5,4.337931034482759,1.1526232114467407,$0,,14.0
3046,1479,12833.096159217877,0.11524888317287718,"$1,296",0.6856855023353787,14.0
3047,999,6063.992032653061,0.16474296051522463,$922,0.6119675456389453,14.0
3048,1096,5695.063860447478,0.1924473591265198,"$1,017",0.6822624246205032,14.0
3049,605,3408.0668998410174,0.1775199894192871,"$1,513",0.8222222222222222,14.0
3051,179,2416.046605343846,0.07408797479489232,"$1,236",0.4767080745341615,14.1
3052,96,895.0785276073619,0.10725315940336318,"$1,605",0.5502063273727648,14.1
3053,118,1590.9935162094764,0.07416749270049423,$572,0.42730923694779116,14.1
3054,282,3018.9833927992217,0.09340892721457726,"$1,991",0.5611089418196017,14.1
3055,576,4094.0395795949757,0.14069233792238614,"$1,423",0.6661907481439178,14.1
3056,989,7690.089660159075,0.12860708310383234,"$1,724",0.5911517925247902,14.1
3057,409,3343.173925710124,0.12233883402076494,"$1,726",0.577391304347826,14.1
3058,2075,12656.104565353346,0.1639525012838789,"$1,608",0.6947909024211298,13.8
3059,1451,4853.295485327314,0.2989721117098112,"$2,030",0.9105990783410138,14.0
3060,591,5023.092581075078,0.1176566010801079,"$1,086",0.7062279670975323,13.8
3061,523,1558.9675076923077,0.3354784480237058,$921,0.8079268292682927,13.8
3063,63,197.8740425531915,0.3183843579840173,"$2,071",0.8606060606060606,14.0
3064,8167,22733.29649101652,0.35925278162924323,"$1,480",0.7478585657370518,14.0
3065,228,2164.1287553648067,0.10535417517779162,"$1,715",0.5450372920252439,14.1
3066,171,1376.7698913605793,0.12420376206150974,"$1,712",0.5004500450045004,14.1
3067,177,1651.0752816434724,0.10720286468332023,"$2,001",0.6108695652173913,14.1
3068,796,6009.982042940794,0.13244631919241187,"$2,039",0.6205401143307707,14.1
3070,1534,8392.063485530547,0.18279175349958882,"$1,868",0.6871199557766722,14.1
3071,929,6163.122087151673,0.15073529079307,"$1,535",0.6729571617286281,13.8
3072,1739,11769.146441495777,0.14775922864453586,"$1,427",0.6497446680684891,13.8
3073,2598,20618.16171651799,0.1260054138540704,"$1,197",0.6351359150458822,13.8
3074,1318,7381.046081100444,0.17856547507199666,"$1,018",0.7447447447447447,13.8
3075,1303,7793.076972851315,0.1671996830698903,"$1,112",0.7605571195732701,13.8
3076,2538,10980.23952662722,0.231142498653633,"$1,409",0.7145221348779479,13.8
3078,786,3596.1188118811883,0.21856897425166846,"$1,856",0.7267180475272961,14.1
3079,777,5372.048322147651,0.1446375671634631,"$2,029",0.7871022848601323,13.8
3081,626,5470.092150866462,0.11444048523037069,"$1,177",0.5408917768317275,13.8
3082,1946,10405.030075787794,0.1870249279267617,"$1,500",0.7901194704552793,13.8
3083,2043,10642.068646056525,0.19197395430793848,"$1,305",0.7414497741449774,13.8
3084,1449,9137.053526389538,0.15858504011331598,"$1,813",0.8150497512437811,13.8
3085,775,5360.045926218189,0.1445883133592487,"$1,697",0.7596948506039415,13.8
3087,515,3689.0478023556448,0.13960241980902124,"$1,543",0.7746735499544488,13.8
3088,1606,10258.045497630332,0.15656003869070334,"$1,739",0.8323035230352304,13.8
3089,888,4108.062345840986,0.21616030265436786,"$2,089",0.8917456021650879,13.8
3090,177,737.1226917057903,0.24012284792155938,"$2,588",0.9544072948328267,13.8
3091,186,525.0349900596422,0.35426210351975024,"$2,147",0.9356984478935698,13.8
3093,241,1463.0253878702397,0.16472714827651033,"$1,822",0.8534883720930233,13.8
3094,502,3666.036031927024,0.13693264213121428,"$1,742",0.8226252689824777,13.8
3095,1816,9530.004813680987,0.1905560422585522,"$2,150",0.9024901093786363,13.8
3096,158,637.0326797385621,0.2480249522910553,"$1,927",0.9414893617021277,13.8
3097,163,482.01008403361345,0.33816719898464415,"$2,255",0.924812030075188,13.8
3099,450,1791.0344787419917,0.25125144453728016,"$1,831",0.8955696202531646,13.8
3101,937,7658.028003784295,0.12235525902190116,"$2,206",0.7739197530864198,14.1
3102,306,2296.1084075173094,0.13326896892070772,"$2,149",0.8047928107838243,14.1
3103,652,5600.028862164662,0.11642797136369985,"$1,731",0.7769829581317063,14.1
3104,895,7419.0201188337705,0.12063587720000538,"$1,996",0.814571607254534,13.8
3105,572,4126.0174343734525,0.1386324728622626,"$1,501",0.8191279887482419,13.8
3106,1134,5913.05340068555,0.19177908994843948,"$1,916",0.8671315126864226,13.8
3107,716,5221.059600740893,0.13713691372119105,"$1,591",0.831576635924462,13.8
3108,1039,7449.055346634133,0.13948077328616892,"$1,366",0.7535375524801742,13.8
3109,1423,9902.022510642717,0.14370801505152672,"$1,504",0.7913053532200255,13.8
3111,877,4468.0314491742265,0.1962833095461057,"$1,783",0.8348647269014804,13.4
3113,705,2902.0066712995135,0.2429353477965308,"$2,252",0.928046421663443,13.8
3114,291,1217.0154103852597,0.23910954414938818,"$2,660",0.9581818181818181,13.4
3115,330,1271.0167068273092,0.25963466744960456,"$2,452",0.9343257443082311,13.4
3116,874,3721.072961876833,0.23487849041239234,"$1,728",0.8653374233128834,13.4
3121,732,7800.01589958159,0.09384596254980276,"$2,015",0.5938884644766997,14.1
3122,527,4428.975996495838,0.11898912986138492,"$1,813",0.7765817799947493,14.1
3123,395,3521.021943390721,0.11218333948229178,"$1,976",0.7754152823920266,14.1
3124,894,7093.080434445306,0.12603832823586367,"$2,195",0.801967424608934,14.1
3125,731,5153.11365248227,0.1418559824792289,"$1,209",0.6548813868613139,13.4
3126,285,2742.0502325581397,0.10393682676415271,"$2,440",0.8131545873481357,14.1
3127,870,6582.040344717523,0.13217785890635364,"$2,192",0.789291284006238,14.1
3128,788,6049.031334822195,0.1302687912135212,"$1,200",0.6407917717834272,13.4
3129,802,6619.066928618206,0.12116511415415243,"$1,541",0.7350322918484902,13.8
3130,1858,12012.07423580786,0.15467769874925702,"$1,636",0.7838654827130171,13.4
3131,1407,8878.109165386584,0.15847969131597564,"$1,428",0.7215691285458727,13.4
3132,876,6386.073597811218,0.13717348956019593,"$1,650",0.7345854004252304,13.4
3133,1706,8155.057180396794,0.20919534495734737,"$1,664",0.8433473484334735,13.4
3134,1962,12407.053741613625,0.15813585085227722,"$1,628",0.7389400711484083,13.4
3135,1236,7842.033036781304,0.1576121898751023,"$1,606",0.7559088955737,13.4
3136,2943,17712.08809777499,0.16615771013298553,"$1,488",0.7703665660910316,13.4
3137,1142,5480.1918552036195,0.20838686494445155,"$1,433",0.8102510460251046,13.4
3138,1696,8180.081703045002,0.2073328924537112,"$1,594",0.8067412626053322,13.4
3139,1455,5142.008331695814,0.2829633688127741,"$1,464",0.8961859625366735,13.4
3140,1337,6443.131574191217,0.20750779098715344,"$1,448",0.7942948263642806,13.4
3141,252,3261.9659524508365,0.07725402523305401,"$1,813",0.6267190569744597,14.1
3142,240,3464.0174631268437,0.06928371538385972,"$2,311",0.8224786006698921,14.1
3143,221,2200.868488990129,0.10041490489120777,"$1,990",0.7821782178217822,14.1
3144,366,3161.034036939314,0.115784896879624,"$2,306",0.8466666666666667,14.1
3145,903,7376.0773119238775,0.12242279491027644,"$1,884",0.7716279069767442,14.1
3146,1011,7796.050975576477,0.12968104020449173,"$2,195",0.8114861902674265,14.1
3147,835,4883.997225056111,0.17096651810452387,"$1,844",0.7324010429011614,14.1
3148,426,3177.03331147541,0.13408735705140157,"$1,531",0.6201201201201201,13.4
3149,2173,10484.916433208064,0.20725010197674304,"$1,643",0.796195952670574,13.4
3150,4292,21191.022791690935,0.20253859580967967,"$1,591",0.7887861520266638,13.4
3151,609,3917.008670967742,0.15547578551812077,"$1,373",0.7440990213010938,13.4
3152,2598,11957.07333150735,0.21727724903669943,"$1,602",0.7898788846117736,13.4
3153,1641,7904.074215401632,0.20761444734443393,"$1,351",0.7265353418308227,13.4
3154,324,1614.03249516441,0.20073945287390044,"$1,680",0.8968421052631579,13.4
3155,1590,9298.094468494468,0.17100277969723082,"$1,318",0.7360206464298882,13.4
3156,3187,14047.077594689574,0.2268799313249917,"$1,603",0.8285417664909759,13.4
3158,413,2534.986351298953,0.16292000932800862,"$1,773",0.8963387737097486,13.4
3159,181,955.0470066518847,0.18951946735536404,"$1,849",0.9309494451294698,13.4
3160,586,3431.0225352112675,0.17079456459003312,"$1,688",0.8916418896597291,13.4
3161,369,4419.093855878635,0.08350128149216077,"$1,990",0.7627882321759872,14.1
3162,629,5981.0805299963195,0.10516494416777014,"$1,911",0.7705552331205262,14.1
3163,1105,9574.162331951251,0.11541479679244135,"$1,524",0.7072034404491697,14.1
3165,1311,9398.981621621622,0.139483196454406,"$1,735",0.7938800489596083,14.1
3166,1082,8287.154036552021,0.13056351978346722,"$1,584",0.6944952836829509,13.4
3167,577,3522.074487895717,0.1638239060482596,"$1,476",0.7846750727449079,14.1
3168,612,6053.226584693662,0.10110310450752304,"$1,069",0.4484027105517909,13.4
3169,1117,7066.131575477917,0.1580780074739058,"$1,304",0.682490651926516,14.1
3170,1368,7126.069289417505,0.19197118978783073,"$1,572",0.7802618971574576,13.4
3171,1345,6574.1056655760285,0.2045905661423758,"$1,079",0.6221084230972983,14.1
3172,1588,7842.07000416031,0.20249755474734954,"$1,370",0.8177935943060498,14.1
3173,2744,8247.224631153906,0.33271798971432587,"$1,585",0.8267823258335593,14.1
3174,2103,12257.180658065807,0.17157289744408932,"$1,127",0.6496948893974066,14.1
3175,3148,16681.27238829958,0.18871462120647584,"$1,074",0.6134934652066407,14.1
3177,648,4026.1085472496475,0.16094946084915365,$973,0.5929824561403508,13.4
3178,3234,11213.985225382932,0.2883898930667234,"$1,892",0.852209540532631,13.4
3179,503,2153.0190204469804,0.23362543257772705,"$1,615",0.7983496647756576,13.4
3180,689,2904.050366032211,0.23725483829723557,"$1,478",0.7771739130434783,13.4
3181,319,4248.93448573898,0.07507764618887014,"$1,816",0.6234782608695653,14.1
3182,319,2480.9329394387,0.1285806621085745,"$1,623",0.6791687785098834,14.1
3183,356,3089.9531992687384,0.11521210097429636,"$1,680",0.7221792890262752,14.1
3184,364,2295.952478492421,0.15853986674803103,"$1,892",0.7913179916317992,14.1
3185,409,3365.023241590214,0.1215444799741467,"$1,830",0.7859337657903721,14.1
3186,923,7961.115057471265,0.11593853289857839,"$2,410",0.7990137477585176,14.1
3187,851,5949.069101533966,0.14304759038360637,"$2,065",0.7932514140823094,14.1
3188,832,6338.083652840711,0.13126996195878546,"$2,010",0.762954796030871,14.1
3189,465,2181.036834532374,0.2132013511361437,"$1,474",0.7708222811671087,14.1
3190,431,4077.0326780699515,0.10571413918713878,"$1,613",0.7447532614861032,14.1
3191,484,3295.073136800265,0.1468859657755567,"$2,124",0.8191933240611962,14.1
3192,1166,7849.0706600110925,0.14855261858457422,"$1,502",0.7894126178390137,14.1
3193,1033,7435.029336307864,0.13893690976517034,"$2,179",0.858213616489694,14.1
3194,566,4777.279548022599,0.11847747118635281,"$1,521",0.7286128564523925,14.1
3195,2476,12163.039986187845,0.20356752940150705,"$1,819",0.8251839433733817,14.1
3196,1644,8447.97513476316,0.19460284550732043,"$1,456",0.7818181818181819,14.1
3197,971,4744.08818160543,0.20467579075889086,"$1,547",0.7862033984275932,14.1
3198,1355,7465.181913844131,0.1815093075611676,"$1,208",0.6675779993567064,14.1
3199,3817,22855.11346922462,0.16700857797707952,"$1,226",0.6695194885543411,14.0
3200,334,2500.053242320819,0.13359715479096965,$888,0.5394028389623103,14.0
3201,1997,7873.1042928930365,0.2536483610159552,"$1,339",0.7124963588697932,14.0
3202,175,918.0441379310345,0.19062264304022644,"$1,816",0.779126213592233,14.1
3204,1367,9975.0676742416,0.13704167677277762,"$1,801",0.7674974393991123,14.1
3205,215,2605.0579662412515,0.08253175276180749,"$1,842",0.588957055214724,14.1
3206,305,3805.01000532198,0.08015747647796025,"$2,301",0.7252888318356868,14.1
3207,341,4090.0302461304236,0.0833734665709673,"$2,190",0.6325443786982249,14.1
3211,204,493.98568588469186,0.4129674317073603,"$1,678",0.9181141439205955,14.1
3212,1773,5905.1595774933985,0.30024590813049573,"$1,557",0.7750818409397265,14.1
3213,367,1368.0,0.2682748538011696,"$1,602",0.8785834738617201,14.1
3214,1736,10224.07976766699,0.1697952323777824,$828,0.5575157944927882,14.1
3215,1504,8803.084057243284,0.17084921491377678,"$1,141",0.7148821548821549,14.1
3216,4684,22559.138980228927,0.2076320379117797,"$1,370",0.7365501094314654,14.1
3217,758,2394.1405684754523,0.3166063054028116,"$1,906",0.7791145332050048,14.1
3218,825,5331.05125748503,0.15475371744769173,"$1,286",0.6901128069011281,14.1
3219,1694,9301.130332583145,0.18212840154122814,$991,0.6524712866176281,14.1
3220,1048,6915.154286700017,0.15155121007431874,"$1,573",0.6866725507502206,14.1
3221,454,263.2654680719157,1.7244950631959897,"$2,133",0.9414414414414415,14.1
3222,1934,6348.217511520737,0.30465244716177087,"$1,199",0.822851746931067,14.1
3223,1232,6075.073629336689,0.202795896011966,$896,0.7597292724196277,14.1
3224,1496,5709.44616643929,0.26202191182634166,"$1,334",0.8170957775489186,14.1
3225,757,3378.0284488044144,0.22409521159240828,"$1,206",0.8250975292587777,14.1
3226,1912,7259.1605028117765,0.26339133833167105,"$1,432",0.7808788598574822,14.1
3227,698,2573.0845724108294,0.2712697466239965,"$1,744",0.8294377763739734,14.1
3228,2112,8693.20308668686,0.24294842521675425,"$1,763",0.7633883462445268,14.1
3230,533,2818.0236755571796,0.18913964585290977,"$1,284",0.799575821845175,14.1
3231,314,1738.9798206278026,0.18056563755100988,"$1,228",0.8219461697722568,14.1
3232,117,1627.1001383125865,0.07190706782271984,"$1,257",0.7083333333333334,14.1
3233,315,2086.0660093409447,0.15100193310734142,$933,0.7029972752043597,14.0
3234,32,473.0,0.06765327695560254,"$1,053",0.782051282051282,14.1
3235,64,240.11866028708133,0.2665348870574357,"$1,305",0.828125,14.1
3236,45,142.8574712643678,0.31499927586373366,$875,0.8444444444444444,14.1
3237,29,179.66753246753248,0.16140924073324464,$814,0.8352941176470589,14.1
3238,45,170.33333333333334,0.26418786692759294,$850,0.8023255813953488,14.0
3239,59,256.06779661016947,0.23040773100344192,$905,0.8258064516129032,14.1
3240,268,743.9883443708609,0.36022069704146903,"$1,766",0.9301587301587302,14.1
3241,339,1149.1047244094489,0.2950122759039389,"$1,129",0.793918918918919,14.1
3242,114,419.12341597796143,0.27199625612422096,"$1,181",0.8,14.1
3243,42,189.67352024922118,0.22143312332060994,"$1,100",0.917910447761194,14.1
3249,377,1425.1336609336608,0.2645365907314354,"$1,152",0.8590664272890485,14.1
3250,946,5466.093137254902,0.17306693761809658,"$1,055",0.7373963701546046,14.1
3251,53,241.7779104477612,0.21920943853740202,"$1,013",0.8579234972677595,14.1
3254,50,127.8360248447205,0.39112605433979863,"$1,235",0.8240740740740741,14.1
3260,400,2195.0891139240507,0.18222494816392218,$993,0.7708451503119682,14.4
3264,216,965.9829787234042,0.22360642449979296,"$1,012",0.7853260869565217,14.4
3265,302,1076.0143803216652,0.2806653939975409,"$1,303",0.7589803012746235,14.4
3266,291,1318.9575017946877,0.22062879175715686,"$1,130",0.7757805108798487,14.4
3267,19,102.9042735042735,0.18463761856509245,"$1,166",0.7432432432432432,14.4
3268,281,1175.0785046728972,0.23913295910235466,"$1,147",0.7555555555555555,14.4
3269,75,379.76296296296294,0.19749161270188031,"$1,364",0.6273584905660378,14.4
3270,25,328.17910447761193,0.07617791522648718,$943,0.7524752475247525,14.4
3271,36,97.0,0.3711340206185567,"$1,050",0.7368421052631579,14.4
3272,192,778.9490384615384,0.2464859580277667,$857,0.7779661016949152,14.4
3273,11,65.05245901639344,0.1690942996824757,"$1,208",0.8,14.4
3274,37,111.70337078651686,0.33123440894825784,"$1,416",0.8125,14.4
3275,37,154.94251497005988,0.23879824080014223,"$1,611",0.8920863309352518,14.4
3276,46,200.03769633507852,0.22995665738394858,"$1,418",0.8301886792452831,14.4
3277,144,654.990346907994,0.21985056830192884,"$1,465",0.8080438756855576,14.4
3278,34,118.80253164556962,0.28618918746137617,"$1,261",0.8431372549019608,14.4
3279,28,97.0,0.28865979381443296,"$1,375",0.7037037037037037,14.4
3280,1983,13263.133110544368,0.14951218414776282,"$1,162",0.6901126862958924,14.4
3281,205,614.026936026936,0.33386157507430114,"$1,640",0.8939096267190569,14.4
3282,196,952.0215749730313,0.20587768717904556,"$1,291",0.8158220024721878,14.4
3283,139,539.4146478873239,0.2576867360654899,"$1,377",0.8672768878718535,14.4
3284,330,2108.088046340179,0.15653995124772335,"$1,128",0.7608163265306123,14.4
3285,134,544.9730496453901,0.24588371863010985,"$1,236",0.8220140515222483,14.4
3286,50,297.99466666666666,0.16778823782081112,$987,0.8133333333333334,14.4
3287,38,172.0493827160494,0.22086681974741676,"$1,375",0.7517241379310344,14.4
3289,93,382.15202492211836,0.24335864769774063,"$1,100",0.8472727272727273,14.4
3292,42,263.9597122302158,0.15911519089462095,$956,0.8227848101265823,14.4
3293,45,161.03636363636363,0.27943999096759625,$956,0.8532110091743119,14.4
3294,99,453.0628571428571,0.2185127260802664,"$1,118",0.7727272727272727,14.4
3300,766,4741.06455436517,0.16156708925102742,"$1,038",0.7534532186604118,14.4
3301,119,554.8472303206997,0.21447345052298164,"$1,367",0.8663484486873508,14.4
3302,39,190.84201680672268,0.20435751336403907,"$1,275",0.8432835820895522,14.4
3303,30,161.80560747663552,0.1854076658272301,"$1,237",0.8017241379310345,14.4
3304,331,1292.079659574468,0.2561761556628878,"$1,009",0.8223552894211577,14.4
3305,1340,5824.0439050896575,0.23008068308498983,"$1,092",0.7476264075954957,14.4
3309,12,58.63703703703704,0.2046488125315816,$949,0.8611111111111112,14.4
3310,30,136.75918367346938,0.21936369605443803,$833,0.8571428571428571,14.4
3311,185,902.0875768757687,0.20507986668070183,$758,0.8184438040345822,14.4
3312,97,530.0888888888888,0.18298817808334034,"$1,003",0.8432432432432433,14.4
3314,64,253.78728323699423,0.25217969625465775,"$1,092",0.8253968253968254,14.4
3315,175,834.9849588719154,0.2095846136395429,$895,0.8167202572347267,14.4
3317,13,107.6523560209424,0.12075908489611703,$972,0.7142857142857143,15.4
3318,158,688.3209775967414,0.22954407194104962,$940,0.7841584158415842,15.4
3319,37,211.19294117647058,0.1751952493955903,"$1,062",0.8243243243243243,15.4
3321,225,574.2181818181818,0.3918371224115002,"$1,678",0.9212121212121213,14.1
3322,11,92.0,0.11956521739130435,$774,0.8227848101265823,14.1
3323,4,56.0,0.07142857142857142,"$1,145",0.8611111111111112,14.1
3324,80,302.9575,0.26406344124175835,$795,0.8181818181818182,14.4
3325,72,269.90588235294115,0.2667596547816233,$830,0.8051282051282052,14.4
3328,267,615.1318181818182,0.43405330712559764,"$1,621",0.9285714285714286,14.1
3329,27,125.94666666666667,0.21437645564260002,"$1,078",0.8469387755102041,14.1
3330,24,100.59223300970874,0.23858700897596757,$900,0.8266666666666667,14.1
3331,861,2070.3242362525457,0.41587688774705145,"$1,651",0.8725382932166302,14.1
3332,154,367.0609970674487,0.41954879769397563,"$1,447",0.9055374592833876,14.1
3333,104,332.10648464163825,0.3131525724715129,"$1,266",0.825,14.1
3334,57,256.0865800865801,0.22258097234430993,"$1,062",0.9234972677595629,14.1
3335,758,2011.1221818181818,0.3769040025776654,"$1,728",0.8534534534534535,14.0
3337,3649,13593.133344777272,0.2684443613879512,"$1,296",0.7302269601100413,14.0
3338,2807,8721.341678939618,0.3218541485168929,"$1,337",0.7082152974504249,14.1
3340,2297,8130.193583868011,0.28252709807029985,"$1,426",0.7750889679715303,14.1
3341,230,635.027361563518,0.3621891180148692,"$1,613",0.9382022471910112,14.0
3342,492,1423.1114491593275,0.3457213419866999,"$1,282",0.8481764206955047,14.1
3345,200,463.91660231660234,0.4311119692662108,"$1,411",0.9246753246753247,14.1
3350,4018,25294.12673231051,0.1588511057338635,"$1,238",0.6735257692674097,14.1
3351,1110,3303.018841028819,0.3360562120360957,"$1,249",0.9216555801921655,14.4
3352,2040,5949.045328596802,0.34291216276228537,"$1,439",0.8937662858288234,14.1
3355,811,5797.038170974155,0.13989902706880342,$887,0.63638249325866,14.1
3356,1220,7197.297312750143,0.16950807323726197,$960,0.6394702419882276,14.1
3357,415,1383.1313131313132,0.30004381800920177,"$1,573",0.8503740648379052,14.1
3360,94,411.9866348448687,0.22816274133600276,$971,0.8621794871794872,14.1
3361,77,349.79957173447536,0.22012605566724047,$779,0.8473895582329317,14.4
3363,458,1237.9374534623976,0.3699702264593546,$969,0.7825159914712153,14.0
3364,306,973.0316239316239,0.31448104303494145,"$1,129",0.9035326086956522,14.0
3370,296,881.0450839328537,0.3359646463024346,$830,0.8548387096774194,14.0
3371,205,549.9482993197279,0.3727623128457344,$765,0.8808290155440415,14.0
3373,336,1095.1439655172414,0.30680897724830697,$842,0.8392018779342723,14.4
3374,70,187.81893004115227,0.37269938650306744,"$1,075",0.8986486486486487,14.4
3375,18,94.7891472868217,0.18989515693747036,$924,0.7671232876712328,14.4
3377,956,3964.090536366189,0.2411650266889081,"$1,011",0.7465923172242875,14.4
3378,12,59.50188679245283,0.20167427701674276,"$1,395",0.7959183673469388,14.4
3379,91,401.23151125401927,0.22680172779945987,$955,0.7890909090909091,14.4
3380,603,2707.9938438988643,0.22267406602809112,$928,0.7568662764520486,14.4
3381,185,790.9900124843945,0.23388411620892607,"$1,103",0.7801932367149759,14.4
3384,75,279.7197215777262,0.26812553500686803,$863,0.8774509803921569,14.4
3385,90,246.90070921985816,0.3645190015224198,"$1,053",0.8491620111731844,14.4
3387,59,165.00487804878048,0.357565186542896,$990,0.9009009009009009,14.4
3388,85,264.9709090909091,0.320789932342487,$956,0.8669950738916257,14.4
3390,143,467.9882105263158,0.3055632530554076,$915,0.8112676056338028,15.4
3391,25,86.73538461538462,0.28823299868743124,$966,0.9411764705882353,15.4
3392,89,300.9020408163265,0.29577732260821205,$736,0.897196261682243,15.4
3393,353,1269.9791411042945,0.27795732116753763,$894,0.8314374353671148,15.4
3395,82,203.7115987460815,0.4025298535024006,$913,0.8623188405797102,15.4
3396,112,372.2369337979094,0.300883630372922,$971,0.8175438596491228,17.5
3400,1426,6451.058273740229,0.22104900304570121,"$1,058",0.7176953197837032,15.4
3401,623,1796.962652519894,0.34669613145624506,"$1,338",0.9016736401673641,15.4
3407,51,207.15172413793104,0.24619635782534874,"$1,021",0.8523489932885906,14.4
3409,181,492.9570057581574,0.3671719802858382,"$1,077",0.8533333333333334,15.4
3412,51,162.2890756302521,0.3142540543899256,$767,0.8455284552845529,15.4
3413,21,130.0,0.16153846153846155,"$1,138",0.6790123456790124,15.4
3414,285,872.0285035629454,0.32682417929636853,$887,0.8535502958579881,15.4
3415,2,18.0,0.1111111111111111,"$1,124",1.0,15.4
3418,400,1331.0397476340695,0.3005169460273461,"$1,004",0.8062930186823992,15.4
3419,136,419.8693227091633,0.32391030409765137,"$1,027",0.8176100628930818,15.4
